HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126716,1,U,10,1,10,1,216,216,1,15,4
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126716,1,U,10,1,10,1,216,216,1,16,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126792,1,U,7,1,7,1,468,468,1,17,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126792,1,U,7,1,7,1,468,468,1,19,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126792,1,U,7,1,7,1,468,468,1,20,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126792,1,U,7,1,7,1,468,468,1,21,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126792,1,U,7,1,7,1,468,468,1,22,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126792,1,U,7,1,7,1,468,468,1,24,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126793,1,U,1,1,1,1,4,4,1,3,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,91,2,91,1,368,368,1,6,9
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,91,2,91,1,368,368,1,7,56
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,91,2,91,1,368,368,1,8,20
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,91,2,91,1,368,368,1,9,3
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,91,2,91,1,368,368,1,10,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,91,2,91,1,368,368,1,11,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,926.09,1,134,6.9111,18000,124400,1,19,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,926.09,1,134,6.9111,18000,124400,1,20,5
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,926.09,1,134,6.9111,18000,124400,1,21,8
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,926.09,1,134,6.9111,18000,124400,1,22,11
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,926.09,1,134,6.9111,18000,124400,1,23,26
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,926.09,1,134,6.9111,18000,124400,1,24,36
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,926.09,1,134,6.9111,18000,124400,1,25,21
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,926.09,1,134,6.9111,18000,124400,1,26,6
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,926.09,1,134,6.9111,18000,124400,1,27,4
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,926.09,1,134,6.9111,18000,124400,1,28,3
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,926.09,1,134,6.9111,18000,124400,1,29,4
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,926.09,1,134,6.9111,18000,124400,1,30,3
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,926.09,1,134,6.9111,18000,124400,1,31,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126822,1,U,926.09,1,134,6.9111,18000,124400,1,32,1
