"lance","camp","sector","validez","lat","long","prof","talla","sexo","numero"
54,"N02","2B",1,43.5332,-8.5051,134.5,38,"1",1
59,"N02","2B",1,43.4713,-8.6916,141,35,"1",1
75,"N02","3NA",2,43.8769,-6.4664,578.5,48,"2",1
86,"N02","4C",1,43.8912,-5.6005,294,34,"1",1
90,"N02","4NA",2,43.8234,-5.0281,605.5,62,"2",1
91,"N02","4C",1,43.7824,-5.0442,443,33,"1",1
91,"N02","4C",1,43.7824,-5.0442,443,34,"2",1
91,"N02","4C",1,43.7824,-5.0442,443,39,"2",1
91,"N02","4C",1,43.7824,-5.0442,443,40,"2",1
91,"N02","4C",1,43.7824,-5.0442,443,41,"2",1
94,"N02","4C",1,43.6373,-4.9912,384.5,33,"1",1
94,"N02","4C",1,43.6373,-4.9912,384.5,37,"1",1
94,"N02","4C",1,43.6373,-4.9912,384.5,38,"2",1
94,"N02","4C",1,43.6373,-4.9912,384.5,43,"2",1
94,"N02","4C",1,43.6373,-4.9912,384.5,45,"2",1
94,"N02","4C",1,43.6373,-4.9912,384.5,46,"2",1
94,"N02","4C",1,43.6373,-4.9912,384.5,48,"1",1
94,"N02","4C",1,43.6373,-4.9912,384.5,53,"1",1
94,"N02","4C",1,43.6373,-4.9912,384.5,55,"1",1
94,"N02","4C",1,43.6373,-4.9912,384.5,56,"1",1
110,"N02","5A",1,43.3677,-2.037,98,44,"1",1
116,"N02","5C",1,43.5541,-2.2181,353.5,29,"2",1
116,"N02","5C",1,43.5541,-2.2181,353.5,31,"2",3
116,"N02","5C",1,43.5541,-2.2181,353.5,32,"2",2
116,"N02","5C",1,43.5541,-2.2181,353.5,33,"2",2
116,"N02","5C",1,43.5541,-2.2181,353.5,34,"2",2
116,"N02","5C",1,43.5541,-2.2181,353.5,35,"1",3
116,"N02","5C",1,43.5541,-2.2181,353.5,36,"1",2
116,"N02","5C",1,43.5541,-2.2181,353.5,37,"1",2
116,"N02","5C",1,43.5541,-2.2181,353.5,39,"1",5
116,"N02","5C",1,43.5541,-2.2181,353.5,41,"1",1
116,"N02","5C",1,43.5541,-2.2181,353.5,42,"1",2
116,"N02","5C",1,43.5541,-2.2181,353.5,43,"1",1
116,"N02","5C",1,43.5541,-2.2181,353.5,44,"1",3
116,"N02","5C",1,43.5541,-2.2181,353.5,46,"1",1
116,"N02","5C",1,43.5541,-2.2181,353.5,53,"1",1
1,"N03","1A",1,42.2318,-8.9748,100.5,44,"1",1
1,"N03","1A",1,42.2318,-8.9748,100.5,49,"1",1
1,"N03","1A",1,42.2318,-8.9748,100.5,49,"2",1
7,"N03","1A",1,41.9635,-9.0505,117,30,"2",1
7,"N03","1A",1,41.9635,-9.0505,117,37,"1",1
13,"N03","1A",1,42.6302,-9.216,102.5,29,"2",1
13,"N03","1A",1,42.6302,-9.216,102.5,37,"1",1
13,"N03","1A",1,42.6302,-9.216,102.5,39,"1",1
13,"N03","1A",1,42.6302,-9.216,102.5,45,"1",1
13,"N03","1A",1,42.6302,-9.216,102.5,57,"2",1
18,"N03","1A",1,42.8239,-9.2863,114.5,44,"1",1
33,"N03","2NA",2,43.6797,-8.8607,546,25,"1",1
33,"N03","2NA",2,43.6797,-8.8607,546,35,"1",1
33,"N03","2NA",2,43.6797,-8.8607,546,40,"1",1
33,"N03","2NA",2,43.6797,-8.8607,546,44,"1",1
33,"N03","2NA",2,43.6797,-8.8607,546,48,"1",1
34,"N03","2C",1,43.7147,-8.722,296.5,36,"1",1
34,"N03","2C",1,43.7147,-8.722,296.5,38,"1",1
35,"N03","2NA",2,44.1007,-8.9307,690,36,"2",1
35,"N03","2NA",2,44.1007,-8.9307,690,37,"2",1
37,"N03","2C",1,43.9618,-8.561,363.5,23,"2",1
37,"N03","2C",1,43.9618,-8.561,363.5,40,"2",1
37,"N03","2C",1,43.9618,-8.561,363.5,42,"1",1
37,"N03","2C",1,43.9618,-8.561,363.5,44,"2",1
38,"N03","2C",1,43.889,-8.6918,437,35,"1",1
38,"N03","2C",1,43.889,-8.6918,437,35,"2",1
38,"N03","2C",1,43.889,-8.6918,437,36,"1",1
41,"N03","2C",1,44.076,-8.4475,338,22,"2",1
41,"N03","2C",1,44.076,-8.4475,338,24,"1",1
41,"N03","2C",1,44.076,-8.4475,338,31,"1",1
41,"N03","2C",1,44.076,-8.4475,338,35,"1",1
41,"N03","2C",1,44.076,-8.4475,338,40,"1",1
42,"N03","2C",1,43.8821,-8.5047,281.5,43,"1",1
51,"N03","2B",1,43.5332,-8.5161,135.5,44,"1",1
52,"N03","2B",1,43.7101,-8.3967,161,39,"2",1
56,"N03","2B",1,43.4649,-8.6871,137.5,34,"2",1
56,"N03","2B",1,43.4649,-8.6871,137.5,36,"1",1
58,"N03","2B",1,43.4539,-8.8166,150,33,"2",1
90,"N03","4C",1,43.6368,-4.9907,376.5,33,"1",1
90,"N03","4C",1,43.6368,-4.9907,376.5,34,"2",1
90,"N03","4C",1,43.6368,-4.9907,376.5,35,"1",1
90,"N03","4C",1,43.6368,-4.9907,376.5,35,"2",2
90,"N03","4C",1,43.6368,-4.9907,376.5,36,"2",1
90,"N03","4C",1,43.6368,-4.9907,376.5,37,"1",2
90,"N03","4C",1,43.6368,-4.9907,376.5,37,"2",2
90,"N03","4C",1,43.6368,-4.9907,376.5,39,"1",1
90,"N03","4C",1,43.6368,-4.9907,376.5,40,"1",1
90,"N03","4C",1,43.6368,-4.9907,376.5,40,"2",2
90,"N03","4C",1,43.6368,-4.9907,376.5,41,"1",1
90,"N03","4C",1,43.6368,-4.9907,376.5,45,"1",2
90,"N03","4C",1,43.6368,-4.9907,376.5,47,"1",1
90,"N03","4C",1,43.6368,-4.9907,376.5,50,"1",1
92,"N03","4NA",2,43.8206,-5.0245,599,51,"2",1
92,"N03","4NA",2,43.8206,-5.0245,599,69,"1",1
97,"N03","4B",1,43.6402,-4.5663,194,39,"1",1
98,"N03","4NA",2,43.7013,-4.5054,541.5,34,"1",1
98,"N03","4NA",2,43.7013,-4.5054,541.5,42,"2",1
98,"N03","4NA",2,43.7013,-4.5054,541.5,44,"1",1
98,"N03","4NA",2,43.7013,-4.5054,541.5,78,"1",1
98,"N03","4NA",2,43.7013,-4.5054,541.5,79,"1",1
111,"N03","5C",1,43.5576,-2.2378,364,27,"1",1
111,"N03","5C",1,43.5576,-2.2378,364,27,"2",1
111,"N03","5C",1,43.5576,-2.2378,364,29,"1",1
111,"N03","5C",1,43.5576,-2.2378,364,30,"2",1
111,"N03","5C",1,43.5576,-2.2378,364,31,"1",1
111,"N03","5C",1,43.5576,-2.2378,364,31,"2",1
111,"N03","5C",1,43.5576,-2.2378,364,32,"1",1
111,"N03","5C",1,43.5576,-2.2378,364,32,"2",1
111,"N03","5C",1,43.5576,-2.2378,364,35,"1",1
111,"N03","5C",1,43.5576,-2.2378,364,35,"2",1
111,"N03","5C",1,43.5576,-2.2378,364,36,"2",5
111,"N03","5C",1,43.5576,-2.2378,364,37,"1",3
111,"N03","5C",1,43.5576,-2.2378,364,37,"2",4
111,"N03","5C",1,43.5576,-2.2378,364,39,"1",1
111,"N03","5C",1,43.5576,-2.2378,364,39,"2",2
111,"N03","5C",1,43.5576,-2.2378,364,40,"1",1
111,"N03","5C",1,43.5576,-2.2378,364,43,"2",1
111,"N03","5C",1,43.5576,-2.2378,364,44,"2",1
111,"N03","5C",1,43.5576,-2.2378,364,50,"1",1
111,"N03","5C",1,43.5576,-2.2378,364,57,"1",1
112,"N03","5B",1,43.5045,-2.2121,156.5,31,"2",1
112,"N03","5B",1,43.5045,-2.2121,156.5,37,"2",1
112,"N03","5B",1,43.5045,-2.2121,156.5,41,"1",1
112,"N03","5B",1,43.5045,-2.2121,156.5,44,"1",1
115,"N03","5A",1,43.371,-2.0423,102,56,"1",1
117,"N03","5A",1,43.3932,-2.2967,100.5,44,"1",1
119,"N03","5C",1,43.591,-2.665,287,50,"2",1
1,"N04","1A",1,42.0716,-8.9909,104,38,"2",1
1,"N04","1A",1,42.0716,-8.9909,104,42,"2",1
9,"N04","1A",1,42.2229,-8.9705,102,36,"2",1
13,"N04","1A",1,42.6327,-9.2171,101.5,44,"1",1
13,"N04","1A",1,42.6327,-9.2171,101.5,45,"2",1
17,"N04","1A",1,42.8165,-9.2868,114.5,12,"2",1
17,"N04","1A",1,42.8165,-9.2868,114.5,27,"2",1
18,"N04","1B",1,42.7044,-9.3639,132.5,29,"1",1
22,"N04","2C",1,43.0761,-9.5731,254,23,"2",1
23,"N04","2B",1,43.0362,-9.4171,142.5,29,"1",1
31,"N04","2C",1,43.7998,-8.7119,375.5,32,"1",1
31,"N04","2C",1,43.7998,-8.7119,375.5,38,"2",1
32,"N04","2NA",2,43.6761,-8.9032,531.5,35,"1",1
32,"N04","2NA",2,43.6761,-8.9032,531.5,36,"2",1
32,"N04","2NA",2,43.6761,-8.9032,531.5,38,"1",1
32,"N04","2NA",2,43.6761,-8.9032,531.5,39,"2",1
32,"N04","2NA",2,43.6761,-8.9032,531.5,42,"2",1
32,"N04","2NA",2,43.6761,-8.9032,531.5,44,"1",1
32,"N04","2NA",2,43.6761,-8.9032,531.5,45,"1",1
32,"N04","2NA",2,43.6761,-8.9032,531.5,49,"1",1
32,"N04","2NA",2,43.6761,-8.9032,531.5,50,"1",1
32,"N04","2NA",2,43.6761,-8.9032,531.5,51,"2",1
32,"N04","2NA",2,43.6761,-8.9032,531.5,55,"1",1
33,"N04","2C",1,43.5641,-9.0569,318,24,"1",1
33,"N04","2C",1,43.5641,-9.0569,318,27,"2",1
33,"N04","2C",1,43.5641,-9.0569,318,28,"1",1
33,"N04","2C",1,43.5641,-9.0569,318,28,"2",2
33,"N04","2C",1,43.5641,-9.0569,318,31,"1",1
33,"N04","2C",1,43.5641,-9.0569,318,41,"2",1
34,"N04","2C",1,44.0756,-8.4537,336.5,31,"2",3
34,"N04","2C",1,44.0756,-8.4537,336.5,32,"1",1
34,"N04","2C",1,44.0756,-8.4537,336.5,33,"2",1
34,"N04","2C",1,44.0756,-8.4537,336.5,36,"1",1
34,"N04","2C",1,44.0756,-8.4537,336.5,40,"1",4
34,"N04","2C",1,44.0756,-8.4537,336.5,42,"1",2
34,"N04","2C",1,44.0756,-8.4537,336.5,74,"2",1
35,"N04","2C",1,43.9748,-8.4231,281,34,"2",1
35,"N04","2C",1,43.9748,-8.4231,281,35,"1",1
35,"N04","2C",1,43.9748,-8.4231,281,45,"2",1
36,"N04","2C",1,44.0397,-8.7078,460,41,"1",1
38,"N04","2C",1,43.6179,-8.9047,251.5,30,"1",1
38,"N04","2C",1,43.6179,-8.9047,251.5,37,"2",1
39,"N04","2B",1,43.446,-8.8364,151,41,"2",1
40,"N04","2A",1,43.3649,-8.7629,91.5,47,"3",1
44,"N04","2B",1,43.5464,-8.4813,134.5,44,"2",1
51,"N04","2C",1,44.0474,-8.2452,290.5,35,"1",1
54,"N04","2C",1,43.7109,-8.7243,290.5,38,"2",1
54,"N04","2C",1,43.7109,-8.7243,290.5,42,"1",1
55,"N04","2C",1,43.8897,-8.5046,286.5,32,"2",2
55,"N04","2C",1,43.8897,-8.5046,286.5,41,"1",1
75,"N04","3NA",2,43.8777,-6.4673,567,48,"2",1
75,"N04","3NA",2,43.8777,-6.4673,567,49,"2",1
75,"N04","3NA",2,43.8777,-6.4673,567,51,"1",1
75,"N04","3NA",2,43.8777,-6.4673,567,64,"1",1
75,"N04","3NA",2,43.8777,-6.4673,567,70,"1",1
91,"N04","4C",1,43.8719,-5.381,288.5,28,"2",1
102,"N04","5B",1,43.4475,-2.2077,143.5,35,"2",1
103,"N04","5B",1,43.5044,-2.2185,159.5,40,"1",1
104,"N04","5C",1,43.5586,-2.2219,364,27,"2",1
104,"N04","5C",1,43.5586,-2.2219,364,28,"1",2
104,"N04","5C",1,43.5586,-2.2219,364,29,"2",1
104,"N04","5C",1,43.5586,-2.2219,364,30,"1",2
104,"N04","5C",1,43.5586,-2.2219,364,30,"2",1
104,"N04","5C",1,43.5586,-2.2219,364,31,"2",4
104,"N04","5C",1,43.5586,-2.2219,364,32,"1",2
104,"N04","5C",1,43.5586,-2.2219,364,32,"2",4
104,"N04","5C",1,43.5586,-2.2219,364,33,"1",2
104,"N04","5C",1,43.5586,-2.2219,364,33,"2",2
104,"N04","5C",1,43.5586,-2.2219,364,34,"1",4
104,"N04","5C",1,43.5586,-2.2219,364,34,"2",2
104,"N04","5C",1,43.5586,-2.2219,364,35,"1",1
104,"N04","5C",1,43.5586,-2.2219,364,35,"2",1
104,"N04","5C",1,43.5586,-2.2219,364,36,"1",2
104,"N04","5C",1,43.5586,-2.2219,364,36,"2",5
104,"N04","5C",1,43.5586,-2.2219,364,37,"2",3
104,"N04","5C",1,43.5586,-2.2219,364,38,"1",2
104,"N04","5C",1,43.5586,-2.2219,364,39,"2",2
104,"N04","5C",1,43.5586,-2.2219,364,40,"2",2
104,"N04","5C",1,43.5586,-2.2219,364,42,"1",1
104,"N04","5C",1,43.5586,-2.2219,364,44,"1",1
104,"N04","5C",1,43.5586,-2.2219,364,45,"2",1
104,"N04","5C",1,43.5586,-2.2219,364,47,"1",1
104,"N04","5C",1,43.5586,-2.2219,364,50,"1",1
104,"N04","5C",1,43.5586,-2.2219,364,53,"1",1
105,"N04","5B",1,43.5277,-2.0419,176.5,30,"2",1
105,"N04","5B",1,43.5277,-2.0419,176.5,33,"1",1
108,"N04","4C",1,43.6383,-4.998,419.5,6,"2",1
108,"N04","4C",1,43.6383,-4.998,419.5,43,"1",2
108,"N04","4C",1,43.6383,-4.998,419.5,43,"2",2
108,"N04","4C",1,43.6383,-4.998,419.5,44,"1",1
108,"N04","4C",1,43.6383,-4.998,419.5,45,"1",1
108,"N04","4C",1,43.6383,-4.998,419.5,48,"1",2
108,"N04","4C",1,43.6383,-4.998,419.5,49,"1",1
108,"N04","4C",1,43.6383,-4.998,419.5,50,"1",4
108,"N04","4C",1,43.6383,-4.998,419.5,51,"1",1
108,"N04","4C",1,43.6383,-4.998,419.5,52,"1",1
108,"N04","4C",1,43.6383,-4.998,419.5,54,"1",1
108,"N04","4C",1,43.6383,-4.998,419.5,56,"1",1
108,"N04","4C",1,43.6383,-4.998,419.5,60,"2",3
108,"N04","4C",1,43.6383,-4.998,419.5,63,"1",1
108,"N04","4C",1,43.6383,-4.998,419.5,64,"1",2
114,"N04","4B",1,43.6397,-4.5875,191.5,49,"1",1
9,"N05","1B",1,42.1968,-9.166,151,48,"1",1
18,"N05","1NA",2,42.7162,-9.5782,593,30,"1",1
18,"N05","1NA",2,42.7162,-9.5782,593,31,"1",1
24,"N05","2B",1,43.1989,-9.4264,169,33,"1",1
37,"N05","2C",1,44.0769,-8.4522,338,32,"2",1
37,"N05","2C",1,44.0769,-8.4522,338,35,"2",2
37,"N05","2C",1,44.0769,-8.4522,338,36,"1",1
37,"N05","2C",1,44.0769,-8.4522,338,37,"2",1
37,"N05","2C",1,44.0769,-8.4522,338,38,"1",1
37,"N05","2C",1,44.0769,-8.4522,338,41,"2",1
37,"N05","2C",1,44.0769,-8.4522,338,43,"1",1
37,"N05","2C",1,44.0769,-8.4522,338,48,"1",1
38,"N05","2C",1,44.0496,-8.266,295.5,34,"1",1
38,"N05","2C",1,44.0496,-8.266,295.5,35,"2",2
38,"N05","2C",1,44.0496,-8.266,295.5,40,"2",1
39,"N05","2NA",2,43.6823,-8.8499,529.5,21,"2",1
39,"N05","2NA",2,43.6823,-8.8499,529.5,33,"1",1
39,"N05","2NA",2,43.6823,-8.8499,529.5,36,"2",1
39,"N05","2NA",2,43.6823,-8.8499,529.5,37,"2",1
39,"N05","2NA",2,43.6823,-8.8499,529.5,39,"1",1
39,"N05","2NA",2,43.6823,-8.8499,529.5,40,"1",1
39,"N05","2NA",2,43.6823,-8.8499,529.5,42,"2",1
39,"N05","2NA",2,43.6823,-8.8499,529.5,44,"1",1
39,"N05","2NA",2,43.6823,-8.8499,529.5,45,"1",2
39,"N05","2NA",2,43.6823,-8.8499,529.5,45,"2",1
39,"N05","2NA",2,43.6823,-8.8499,529.5,46,"2",1
39,"N05","2NA",2,43.6823,-8.8499,529.5,50,"2",2
40,"N05","2C",1,43.7249,-8.7247,315,36,"2",1
40,"N05","2C",1,43.7249,-8.7247,315,37,"2",1
40,"N05","2C",1,43.7249,-8.7247,315,41,"1",1
40,"N05","2C",1,43.7249,-8.7247,315,64,"1",1
41,"N05","2C",1,43.8895,-8.6875,435,36,"2",1
41,"N05","2C",1,43.8895,-8.6875,435,38,"1",1
42,"N05","2C",1,43.9727,-8.6528,441.5,41,"1",1
51,"N05","2B",1,43.4536,-8.8206,151,29,"2",1
51,"N05","2B",1,43.4536,-8.8206,151,48,"2",1
52,"N05","2B",1,43.4581,-8.7193,137,40,"2",1
52,"N05","2B",1,43.4581,-8.7193,137,56,"1",1
76,"N05","3NA",2,43.8946,-6.4784,583.5,38,"2",1
76,"N05","3NA",2,43.8946,-6.4784,583.5,55,"1",1
96,"N05","4C",1,43.6387,-4.9987,424,30,"1",1
96,"N05","4C",1,43.6387,-4.9987,424,36,"1",1
96,"N05","4C",1,43.6387,-4.9987,424,37,"1",1
96,"N05","4C",1,43.6387,-4.9987,424,38,"1",1
96,"N05","4C",1,43.6387,-4.9987,424,39,"1",3
96,"N05","4C",1,43.6387,-4.9987,424,39,"2",1
96,"N05","4C",1,43.6387,-4.9987,424,40,"1",1
96,"N05","4C",1,43.6387,-4.9987,424,40,"2",3
96,"N05","4C",1,43.6387,-4.9987,424,42,"1",1
96,"N05","4C",1,43.6387,-4.9987,424,54,"1",1
96,"N05","4C",1,43.6387,-4.9987,424,55,"1",1
99,"N05","4NA",2,43.8196,-5.0239,594,53,"2",1
99,"N05","4NA",2,43.8196,-5.0239,594,54,"1",1
99,"N05","4NA",2,43.8196,-5.0239,594,55,"1",2
99,"N05","4NA",2,43.8196,-5.0239,594,60,"2",1
100,"N05","4C",1,43.7741,-4.9918,421,28,"1",1
100,"N05","4C",1,43.7741,-4.9918,421,38,"2",1
101,"N05","4B",1,43.653,-4.8184,194,24,"1",1
103,"N05","4NA",2,43.7019,-4.5,543,31,"1",1
112,"N05","5B",1,43.517,-2.0578,178,26,"1",1
112,"N05","5B",1,43.517,-2.0578,178,26,"2",1
112,"N05","5B",1,43.517,-2.0578,178,27,"2",1
115,"N05","5A",1,43.3738,-2.2361,98,37,"2",1
115,"N05","5A",1,43.3738,-2.2361,98,48,"2",1
117,"N05","5NA",2,43.5994,-2.2832,559,58,"1",1
118,"N05","5C",1,43.558,-2.2214,364,28,"2",1
118,"N05","5C",1,43.558,-2.2214,364,29,"1",2
118,"N05","5C",1,43.558,-2.2214,364,29,"2",1
118,"N05","5C",1,43.558,-2.2214,364,30,"2",6
118,"N05","5C",1,43.558,-2.2214,364,31,"1",1
118,"N05","5C",1,43.558,-2.2214,364,31,"2",1
118,"N05","5C",1,43.558,-2.2214,364,32,"1",4
118,"N05","5C",1,43.558,-2.2214,364,32,"2",1
118,"N05","5C",1,43.558,-2.2214,364,33,"1",5
118,"N05","5C",1,43.558,-2.2214,364,33,"2",4
118,"N05","5C",1,43.558,-2.2214,364,34,"1",10
118,"N05","5C",1,43.558,-2.2214,364,34,"2",4
118,"N05","5C",1,43.558,-2.2214,364,35,"1",5
118,"N05","5C",1,43.558,-2.2214,364,35,"2",4
118,"N05","5C",1,43.558,-2.2214,364,36,"1",2
118,"N05","5C",1,43.558,-2.2214,364,36,"2",5
118,"N05","5C",1,43.558,-2.2214,364,37,"1",4
118,"N05","5C",1,43.558,-2.2214,364,37,"2",4
118,"N05","5C",1,43.558,-2.2214,364,38,"1",5
118,"N05","5C",1,43.558,-2.2214,364,38,"2",1
118,"N05","5C",1,43.558,-2.2214,364,39,"1",1
118,"N05","5C",1,43.558,-2.2214,364,39,"2",3
118,"N05","5C",1,43.558,-2.2214,364,40,"2",2
118,"N05","5C",1,43.558,-2.2214,364,41,"1",1
118,"N05","5C",1,43.558,-2.2214,364,41,"2",1
118,"N05","5C",1,43.558,-2.2214,364,42,"1",1
118,"N05","5C",1,43.558,-2.2214,364,43,"1",1
118,"N05","5C",1,43.558,-2.2214,364,44,"1",1
118,"N05","5C",1,43.558,-2.2214,364,50,"1",1
4,"N06","1A",1,42.0667,-8.9914,104.5,43,"2",1
8,"N06","1B",1,42.1446,-9.0663,138.5,42,"2",1
9,"N06","1B",1,42.1986,-9.1654,155,38,"1",1
12,"N06","1B",1,42.2691,-9.1105,137.5,34,"2",1
12,"N06","1B",1,42.2691,-9.1105,137.5,38,"2",1
15,"N06","1A",1,42.6248,-9.2158,104,27,"2",1
15,"N06","1A",1,42.6248,-9.2158,104,46,"2",1
15,"N06","1A",1,42.6248,-9.2158,104,49,"1",1
15,"N06","1A",1,42.6248,-9.2158,104,51,"1",1
18,"N06","1NA",2,42.725,-9.5832,632,34,"1",1
18,"N06","1NA",2,42.725,-9.5832,632,35,"2",1
18,"N06","1NA",2,42.725,-9.5832,632,39,"1",2
18,"N06","1NA",2,42.725,-9.5832,632,42,"1",2
18,"N06","1NA",2,42.725,-9.5832,632,43,"1",1
18,"N06","1NA",2,42.725,-9.5832,632,45,"1",1
18,"N06","1NA",2,42.725,-9.5832,632,46,"1",1
18,"N06","1NA",2,42.725,-9.5832,632,47,"1",1
38,"N06","2C",1,43.5512,-9.0702,299.5,30,"2",1
41,"N06","2NA",2,43.6803,-8.8596,548.5,31,"1",1
41,"N06","2NA",2,43.6803,-8.8596,548.5,33,"1",1
42,"N06","2C",1,43.7079,-8.7271,290.5,44,"1",1
46,"N06","2C",1,43.8986,-8.6777,436,34,"2",1
46,"N06","2C",1,43.8986,-8.6777,436,35,"1",1
46,"N06","2C",1,43.8986,-8.6777,436,39,"1",1
48,"N06","2C",1,44.0766,-8.4533,337,37,"1",2
49,"N06","2C",1,43.9843,-8.4045,244,44,"1",1
77,"N06","3NA",2,43.8873,-6.4726,567,30,"1",1
77,"N06","3NA",2,43.8873,-6.4726,567,34,"2",2
77,"N06","3NA",2,43.8873,-6.4726,567,35,"2",1
77,"N06","3NA",2,43.8873,-6.4726,567,39,"1",1
77,"N06","3NA",2,43.8873,-6.4726,567,44,"1",1
77,"N06","3NA",2,43.8873,-6.4726,567,46,"1",2
77,"N06","3NA",2,43.8873,-6.4726,567,47,"1",1
77,"N06","3NA",2,43.8873,-6.4726,567,48,"1",1
77,"N06","3NA",2,43.8873,-6.4726,567,50,"1",2
77,"N06","3NA",2,43.8873,-6.4726,567,51,"1",1
77,"N06","3NA",2,43.8873,-6.4726,567,57,"1",1
77,"N06","3NA",2,43.8873,-6.4726,567,59,"1",1
78,"N06","3B",1,43.8845,-6.6047,142.5,40,"2",1
94,"N06","4NA",2,43.8221,-5.0246,608.5,46,"2",1
94,"N06","4NA",2,43.8221,-5.0246,608.5,59,"1",1
99,"N06","4C",1,43.6361,-4.9988,389,31,"2",1
99,"N06","4C",1,43.6361,-4.9988,389,38,"1",1
99,"N06","4C",1,43.6361,-4.9988,389,41,"2",1
99,"N06","4C",1,43.6361,-4.9988,389,46,"1",1
99,"N06","4C",1,43.6361,-4.9988,389,46,"2",1
99,"N06","4C",1,43.6361,-4.9988,389,48,"1",1
99,"N06","4C",1,43.6361,-4.9988,389,54,"1",1
100,"N06","4B",1,43.6547,-4.8018,187.5,50,"1",1
105,"N06","4NA",2,43.7038,-4.5307,553.5,37,"2",1
105,"N06","4NA",2,43.7038,-4.5307,553.5,55,"1",1
119,"N06","5NA",2,43.5988,-2.2809,569,52,"1",1
119,"N06","5NA",2,43.5988,-2.2809,569,55,"1",1
120,"N06","5C",1,43.5575,-2.2166,365.5,26,"1",1
120,"N06","5C",1,43.5575,-2.2166,365.5,32,"1",1
120,"N06","5C",1,43.5575,-2.2166,365.5,33,"2",2
120,"N06","5C",1,43.5575,-2.2166,365.5,34,"1",1
120,"N06","5C",1,43.5575,-2.2166,365.5,35,"2",3
120,"N06","5C",1,43.5575,-2.2166,365.5,36,"1",3
120,"N06","5C",1,43.5575,-2.2166,365.5,36,"2",2
120,"N06","5C",1,43.5575,-2.2166,365.5,37,"1",3
120,"N06","5C",1,43.5575,-2.2166,365.5,37,"2",1
120,"N06","5C",1,43.5575,-2.2166,365.5,38,"1",2
120,"N06","5C",1,43.5575,-2.2166,365.5,38,"2",2
120,"N06","5C",1,43.5575,-2.2166,365.5,39,"1",2
120,"N06","5C",1,43.5575,-2.2166,365.5,39,"2",1
120,"N06","5C",1,43.5575,-2.2166,365.5,40,"2",1
120,"N06","5C",1,43.5575,-2.2166,365.5,42,"2",1
120,"N06","5C",1,43.5575,-2.2166,365.5,46,"1",1
1,"N07","1A",1,42.2278,-8.9717,102,51,"1",1
4,"N07","1A",1,42.0729,-8.9906,104.5,45,"3",1
12,"N07","1C",1,42.2809,-9.3455,239,33,"2",1
26,"N07","2C",1,43.3558,-9.3845,272,39,"2",1
34,"N07","2NA",2,43.6769,-8.8791,535,38,"2",1
34,"N07","2NA",2,43.6769,-8.8791,535,40,"1",1
34,"N07","2NA",2,43.6769,-8.8791,535,41,"1",1
35,"N07","2C",1,43.6271,-8.9338,305.5,31,"2",1
36,"N07","2C",1,43.7045,-8.7321,290,45,"1",1
37,"N07","2C",1,43.8909,-8.6851,435,42,"1",1
44,"N07","3C",1,44.0685,-7.6963,240.5,42,"2",1
59,"N07","2B",1,43.4656,-8.6873,139.5,40,"1",1
95,"N07","4NA",2,43.8229,-5.0355,591.5,48,"1",1
95,"N07","4NA",2,43.8229,-5.0355,591.5,65,"1",1
96,"N07","4C",1,43.7824,-5.0585,437.5,42,"2",1
98,"N07","4C",1,43.6377,-5.0031,415,37,"1",2
98,"N07","4C",1,43.6377,-5.0031,415,38,"2",1
98,"N07","4C",1,43.6377,-5.0031,415,40,"2",1
98,"N07","4C",1,43.6377,-5.0031,415,43,"1",1
98,"N07","4C",1,43.6377,-5.0031,415,44,"2",1
98,"N07","4C",1,43.6377,-5.0031,415,47,"1",1
98,"N07","4C",1,43.6377,-5.0031,415,48,"1",1
98,"N07","4C",1,43.6377,-5.0031,415,49,"2",1
98,"N07","4C",1,43.6377,-5.0031,415,53,"1",1
98,"N07","4C",1,43.6377,-5.0031,415,54,"2",1
98,"N07","4C",1,43.6377,-5.0031,415,56,"1",1
104,"N07","4NA",2,43.7027,-4.5082,571,63,"1",1
111,"N07","5C",1,43.5577,-2.2183,364,30,"2",2
111,"N07","5C",1,43.5577,-2.2183,364,31,"1",1
111,"N07","5C",1,43.5577,-2.2183,364,32,"2",1
111,"N07","5C",1,43.5577,-2.2183,364,33,"2",1
111,"N07","5C",1,43.5577,-2.2183,364,34,"2",2
111,"N07","5C",1,43.5577,-2.2183,364,35,"2",1
111,"N07","5C",1,43.5577,-2.2183,364,36,"2",1
111,"N07","5C",1,43.5577,-2.2183,364,37,"2",1
111,"N07","5C",1,43.5577,-2.2183,364,38,"1",1
111,"N07","5C",1,43.5577,-2.2183,364,39,"1",1
111,"N07","5C",1,43.5577,-2.2183,364,40,"1",1
111,"N07","5C",1,43.5577,-2.2183,364,43,"1",1
111,"N07","5C",1,43.5577,-2.2183,364,48,"2",1
111,"N07","5C",1,43.5577,-2.2183,364,49,"1",2
111,"N07","5C",1,43.5577,-2.2183,364,50,"1",1
112,"N07","5B",1,43.5033,-2.2225,160,31,"1",1
112,"N07","5B",1,43.5033,-2.2225,160,37,"1",1
112,"N07","5B",1,43.5033,-2.2225,160,42,"1",1
115,"N07","5C",1,43.603,-2.6762,336.5,39,"1",1
116,"N07","5C",1,43.528,-2.4608,232.5,65,"1",1
4,"N08","1A",1,42.0748,-8.9865,103.5,51,"1",1
5,"N08","1A",1,41.9748,-9.0435,113,50,"1",1
12,"N08","1NA",2,42.2329,-9.4672,685.5,22,"2",1
