"","gr","esp","lan","lat","long","prof","peso.gr","numero","camp","especie"
"463","1"," 60",46,43.8407,-7.931,127,1160,4,"N01","Pagellus acarne"
"502","1"," 60",50,44.0212,-7.3193,184,2465,11,"N01","Pagellus acarne"
"513","1"," 60",51,43.9605,-7.2018,175,170,1,"N01","Pagellus acarne"
"674","1"," 60",67,43.6193,-7.0555,104,2255,7,"N01","Pagellus acarne"
"702","1"," 60",70,43.595,-6.1052,56.5,75800,412,"N01","Pagellus acarne"
"712","1"," 60",71,43.6865,-6.082,113,3075,13,"N01","Pagellus acarne"
"743","1"," 60",74,43.6898,-6.2832,135,485,2,"N01","Pagellus acarne"
"773","1"," 60",77,43.882,-6.5996,142.5,1510,7,"N01","Pagellus acarne"
"783","1"," 60",78,43.7991,-6.5765,142.5,395,1,"N01","Pagellus acarne"
"803","1"," 60",80,43.843,-5.782,168,2075,5,"N01","Pagellus acarne"
"824","1"," 60",82,43.7608,-5.3807,158,655,3,"N01","Pagellus acarne"
"843","1"," 60",84,43.6315,-5.4105,112,10600,27,"N01","Pagellus acarne"
"864","1"," 60",86,43.7369,-5.0099,186,260,1,"N01","Pagellus acarne"
"894","1"," 60",89,43.6658,-5.6631,95,34760,98,"N01","Pagellus acarne"
"973","1"," 60",97,43.4809,-4.728,98,57150,267,"N01","Pagellus acarne"
"982","1"," 60",98,43.4475,-4.4822,105.5,3700,15,"N01","Pagellus acarne"
"993","1"," 60",99,43.5742,-4.8457,140.5,3630,8,"N01","Pagellus acarne"
"1014","1"," 60",101,43.5435,-4.2908,167,1755,6,"N01","Pagellus acarne"
"1021","1"," 60",102,43.4703,-4.1219,84,33500,178,"N01","Pagellus acarne"
"1033","1"," 60",103,43.5517,-3.8771,110,2700,10,"N01","Pagellus acarne"
"1041","1"," 60",104,43.5127,-3.7483,45.5,113600,880,"N01","Pagellus acarne"
"1053","1"," 60",105,43.6435,-3.7823,184.5,360,1,"N01","Pagellus acarne"
"1063","1"," 60",106,43.6686,-3.7946,258.5,700,1,"N01","Pagellus acarne"
"1071","1"," 60",107,43.4589,-3.3767,39,22900,217,"N01","Pagellus acarne"
"1083","1"," 60",108,43.483,-3.344,75,10800,110,"N01","Pagellus acarne"
"213","1"," 42",2,42.1439,-9.0754,135.5,520,14,"N01","Lepidorhombus boscii"
"410","1"," 42",4,42.0401,-9.1326,139,2535,32,"N01","Lepidorhombus boscii"
"514","1"," 42",5,41.9888,-9.3095,173,1030,16,"N01","Lepidorhombus boscii"
"610","1"," 42",6,42.0679,-9.3575,230.5,4333,79,"N01","Lepidorhombus boscii"
"710","1"," 42",7,42.1199,-9.2749,186,1390,23,"N01","Lepidorhombus boscii"
"914","1"," 42",9,42.3633,-9.1359,136,1480,25,"N01","Lepidorhombus boscii"
"1015","1"," 42",10,42.2639,-9.093,138.5,230,7,"N01","Lepidorhombus boscii"
"1114","1"," 42",11,42.1928,-9.1688,154,715,18,"N01","Lepidorhombus boscii"
"125","1"," 42",12,42.2866,-9.3449,240.5,1400,25,"N01","Lepidorhombus boscii"
"131","1"," 42",13,42.2991,-9.4555,532.5,3680,35,"N01","Lepidorhombus boscii"
"142","1"," 42",14,42.4769,-9.3661,263,1668,25,"N01","Lepidorhombus boscii"
"153","1"," 42",15,42.5311,-9.2909,133,945,12,"N01","Lepidorhombus boscii"
"161","1"," 42",16,42.7871,-9.5409,236,2325,49,"N01","Lepidorhombus boscii"
"183","1"," 42",18,42.697,-9.3125,124,730,10,"N01","Lepidorhombus boscii"
"191","1"," 42",19,42.6279,-9.3772,139,160,1,"N01","Lepidorhombus boscii"
"214","1"," 42",21,42.8508,-9.4232,151,330,4,"N01","Lepidorhombus boscii"
"221","1"," 42",22,42.9355,-9.5539,230,3766,89,"N01","Lepidorhombus boscii"
"233","1"," 42",23,43.0445,-9.4171,146,750,11,"N01","Lepidorhombus boscii"
"243","1"," 42",24,43.4576,-8.8078,149,3960,102,"N01","Lepidorhombus boscii"
"253","1"," 42",25,43.51,-8.6939,148.5,4080,69,"N01","Lepidorhombus boscii"
"262","1"," 42",26,43.6056,-8.5081,152,3500,63,"N01","Lepidorhombus boscii"
"272","1"," 42",27,43.6908,-8.5185,174.5,1175,19,"N01","Lepidorhombus boscii"
"283","1"," 42",28,43.6469,-8.5892,174.5,1510,28,"N01","Lepidorhombus boscii"
"295","1"," 42",29,43.45,-8.5132,106.5,7050,72,"N01","Lepidorhombus boscii"
"305","1"," 42",30,43.3882,-8.6458,99.5,3630,31,"N01","Lepidorhombus boscii"
"316","1"," 42",31,43.368,-8.7672,94.5,480,6,"N01","Lepidorhombus boscii"
"323","1"," 42",32,43.467,-8.6986,138,1349,32,"N01","Lepidorhombus boscii"
"334","1"," 42",33,43.5335,-8.4994,135.5,1528,43,"N01","Lepidorhombus boscii"
"342","1"," 42",34,43.0956,-9.5694,246.5,3115,55,"N01","Lepidorhombus boscii"
"352","1"," 42",35,43.2366,-9.5111,260.5,3760,56,"N01","Lepidorhombus boscii"
"362","1"," 42",36,43.2073,-9.4157,169,1470,21,"N01","Lepidorhombus boscii"
"371","1"," 42",37,43.3573,-9.3787,272,10000,144,"N01","Lepidorhombus boscii"
"383","1"," 42",38,43.3171,-9.2675,168.5,1850,25,"N01","Lepidorhombus boscii"
"391","1"," 42",39,43.4278,-9.1943,243.5,15750,166,"N01","Lepidorhombus boscii"
"404","1"," 42",40,43.3691,-9.0555,150.5,4970,105,"N01","Lepidorhombus boscii"
"413","1"," 42",41,43.4926,-8.9779,175.5,1847,43,"N01","Lepidorhombus boscii"
"422","1"," 42",42,43.5589,-9.0489,300,7300,125,"N01","Lepidorhombus boscii"
"433","1"," 42",43,43.7224,-8.384,167.5,2420,46,"N01","Lepidorhombus boscii"
"442","1"," 42",44,43.7732,-8.3018,173,1237,39,"N01","Lepidorhombus boscii"
"453","1"," 42",45,43.9076,-8.1454,187.5,1240,37,"N01","Lepidorhombus boscii"
"464","1"," 42",46,43.8407,-7.931,127,6605,52,"N01","Lepidorhombus boscii"
"472","1"," 42",47,44.0422,-8.0131,233,1040,24,"N01","Lepidorhombus boscii"
"483","1"," 42",48,43.7897,-7.535,120,1120,24,"N01","Lepidorhombus boscii"
"492","1"," 42",49,43.9933,-7.5652,182.5,2230,44,"N01","Lepidorhombus boscii"
"503","1"," 42",50,44.0212,-7.3193,184,2360,64,"N01","Lepidorhombus boscii"
"515","1"," 42",51,43.9605,-7.2018,175,2900,32,"N01","Lepidorhombus boscii"
"523","1"," 42",52,43.9965,-6.9931,185,4800,88,"N01","Lepidorhombus boscii"
"531","1"," 42",53,43.8919,-8.724,464,2675,27,"N01","Lepidorhombus boscii"
"541","1"," 42",54,44.0436,-8.7125,461.5,2570,21,"N01","Lepidorhombus boscii"
"551","1"," 42",55,44.0617,-8.4486,332,755,15,"N01","Lepidorhombus boscii"
"561","1"," 42",56,44.0457,-8.2904,296.5,1265,24,"N01","Lepidorhombus boscii"
"571","1"," 42",57,43.62,-8.9401,314.5,4935,80,"N01","Lepidorhombus boscii"
"582","1"," 42",58,43.6103,-8.7508,179.5,4215,59,"N01","Lepidorhombus boscii"
"592","1"," 42",59,43.7822,-8.5979,260,3765,57,"N01","Lepidorhombus boscii"
"601","1"," 42",60,43.8824,-8.5071,282.5,625,14,"N01","Lepidorhombus boscii"
"611","1"," 42",61,43.9518,-8.3582,244.5,465,21,"N01","Lepidorhombus boscii"
"622","1"," 42",62,43.7714,-7.3,136.5,775,12,"N01","Lepidorhombus boscii"
"633","1"," 42",63,43.6925,-7.1845,119.5,710,6,"N01","Lepidorhombus boscii"
"643","1"," 42",64,43.7385,-6.9818,130.5,2235,19,"N01","Lepidorhombus boscii"
"653","1"," 42",65,43.8799,-7.1122,160,1240,20,"N01","Lepidorhombus boscii"
"663","1"," 42",66,43.8642,-7.32,155,1800,27,"N01","Lepidorhombus boscii"
"675","1"," 42",67,43.6193,-7.0555,104,670,4,"N01","Lepidorhombus boscii"
"683","1"," 42",68,43.7809,-6.9089,139,1395,12,"N01","Lepidorhombus boscii"
"692","1"," 42",69,43.9697,-6.7613,292,2705,100,"N01","Lepidorhombus boscii"
"713","1"," 42",71,43.6865,-6.082,113,250,3,"N01","Lepidorhombus boscii"
"723","1"," 42",72,43.7929,-6.1029,222,9175,202,"N01","Lepidorhombus boscii"
"733","1"," 42",73,43.7592,-6.2735,258,11730,207,"N01","Lepidorhombus boscii"
"744","1"," 42",74,43.6898,-6.2832,135,1140,16,"N01","Lepidorhombus boscii"
"752","1"," 42",75,43.8838,-6.4713,553.5,290,4,"N01","Lepidorhombus boscii"
"763","1"," 42",76,43.8882,-6.5191,248.5,1330,56,"N01","Lepidorhombus boscii"
"774","1"," 42",77,43.882,-6.5996,142.5,505,8,"N01","Lepidorhombus boscii"
"784","1"," 42",78,43.7991,-6.5765,142.5,2150,44,"N01","Lepidorhombus boscii"
"793","1"," 42",79,43.7228,-6.4237,135,1105,16,"N01","Lepidorhombus boscii"
"804","1"," 42",80,43.843,-5.782,168,4480,75,"N01","Lepidorhombus boscii"
"814","1"," 42",81,43.8904,-5.6045,284,6850,148,"N01","Lepidorhombus boscii"
"825","1"," 42",82,43.7608,-5.3807,158,7795,108,"N01","Lepidorhombus boscii"
"833","1"," 42",83,43.6875,-5.4853,142.5,5105,58,"N01","Lepidorhombus boscii"
"844","1"," 42",84,43.6315,-5.4105,112,6550,73,"N01","Lepidorhombus boscii"
"853","1"," 42",85,43.7052,-5.1898,150.5,5630,78,"N01","Lepidorhombus boscii"
"865","1"," 42",86,43.7369,-5.0099,186,3040,76,"N01","Lepidorhombus boscii"
"871","1"," 42",87,43.7788,-5.0157,432,2230,26,"N01","Lepidorhombus boscii"
"895","1"," 42",89,43.6658,-5.6631,95,400,2,"N01","Lepidorhombus boscii"
"903","1"," 42",90,43.7811,-5.5922,158,5525,72,"N01","Lepidorhombus boscii"
"915","1"," 42",91,43.878,-5.3934,314,1950,53,"N01","Lepidorhombus boscii"
"923","1"," 42",92,43.6371,-4.9974,394,1000,13,"N01","Lepidorhombus boscii"
"934","1"," 42",93,43.6502,-4.8156,185.5,1500,39,"N01","Lepidorhombus boscii"
"943","1"," 42",94,43.6405,-4.6011,189.5,3565,61,"N01","Lepidorhombus boscii"
"951","1"," 42",95,43.7019,-4.5084,542.5,312.767780634105,4,"N01","Lepidorhombus boscii"
"962","1"," 42",96,43.5144,-4.5397,266,3700,82,"N01","Lepidorhombus boscii"
"994","1"," 42",99,43.5742,-4.8457,140.5,1035,14,"N01","Lepidorhombus boscii"
"1004","1"," 42",100,43.5842,-4.6685,173.5,6040,100,"N01","Lepidorhombus boscii"
"1016","1"," 42",101,43.5435,-4.2908,167,1370,16,"N01","Lepidorhombus boscii"
"1054","1"," 42",105,43.6435,-3.7823,184.5,2195,32,"N01","Lepidorhombus boscii"
"1064","1"," 42",106,43.6686,-3.7946,258.5,2410,67,"N01","Lepidorhombus boscii"
"1093","1"," 42",109,43.5773,-3.2866,183.5,1590,30,"N01","Lepidorhombus boscii"
"1103","1"," 42",110,43.5908,-3.0866,227,1620,46,"N01","Lepidorhombus boscii"
"1115","1"," 42",111,43.4597,-2.3315,137,8560,89,"N01","Lepidorhombus boscii"
"1123","1"," 42",112,43.5043,-2.2065,158.5,35,1,"N01","Lepidorhombus boscii"
"1153","1"," 42",115,43.3912,-2.2961,100,195,1,"N01","Lepidorhombus boscii"
"1162","1"," 42",116,43.5576,-2.2373,364,1655,41,"N01","Lepidorhombus boscii"
"1173","1"," 42",117,43.4451,-2.2277,138.5,1645,14,"N01","Lepidorhombus boscii"
"1203","1"," 42",120,43.5568,-2.5811,224,2860,45,"N01","Lepidorhombus boscii"
"1213","1"," 42",121,43.5906,-2.666,285,8200,96,"N01","Lepidorhombus boscii"
"1223","1"," 42",122,43.5152,-2.9056,130.5,9095,80,"N01","Lepidorhombus boscii"
"126","1"," 95",1,42.2266,-8.9734,101,130,1,"N01","Trisopterus luscus"
"215","1"," 95",2,42.1439,-9.0754,135.5,75,1,"N01","Trisopterus luscus"
"317","1"," 95",3,42.079,-8.9864,105.5,465,4,"N01","Trisopterus luscus"
"714","1"," 95",7,42.1199,-9.2749,186,125,1,"N01","Trisopterus luscus"
"815","1"," 95",8,42.392,-9.0272,95,13375,90,"N01","Trisopterus luscus"
"1017","1"," 95",10,42.2639,-9.093,138.5,65,1,"N01","Trisopterus luscus"
"154","1"," 95",15,42.5311,-9.2909,133,2195,15,"N01","Trisopterus luscus"
"184","1"," 95",18,42.697,-9.3125,124,2545,23,"N01","Trisopterus luscus"
"192","1"," 95",19,42.6279,-9.3772,139,55,1,"N01","Trisopterus luscus"
"203","1"," 95",20,42.6148,-9.216,102,440,5,"N01","Trisopterus luscus"
"216","1"," 95",21,42.8508,-9.4232,151,560,3,"N01","Trisopterus luscus"
"234","1"," 95",23,43.0445,-9.4171,146,1620,10,"N01","Trisopterus luscus"
"244","1"," 95",24,43.4576,-8.8078,149,515,4,"N01","Trisopterus luscus"
"254","1"," 95",25,43.51,-8.6939,148.5,165,1,"N01","Trisopterus luscus"
"284","1"," 95",28,43.6469,-8.5892,174.5,30,1,"N01","Trisopterus luscus"
"296","1"," 95",29,43.45,-8.5132,106.5,20150,197,"N01","Trisopterus luscus"
"306","1"," 95",30,43.3882,-8.6458,99.5,87450,612,"N01","Trisopterus luscus"
"318","1"," 95",31,43.368,-8.7672,94.5,26680,189,"N01","Trisopterus luscus"
"324","1"," 95",32,43.467,-8.6986,138,2507,15,"N01","Trisopterus luscus"
"343","1"," 95",34,43.0956,-9.5694,246.5,4815,25,"N01","Trisopterus luscus"
"363","1"," 95",36,43.2073,-9.4157,169,405,2,"N01","Trisopterus luscus"
"384","1"," 95",38,43.3171,-9.2675,168.5,2330,16,"N01","Trisopterus luscus"
"392","1"," 95",39,43.4278,-9.1943,243.5,540,5,"N01","Trisopterus luscus"
"405","1"," 95",40,43.3691,-9.0555,150.5,230,12,"N01","Trisopterus luscus"
"443","1"," 95",44,43.7732,-8.3018,173,1341,6,"N01","Trisopterus luscus"
"465","1"," 95",46,43.8407,-7.931,127,325,1,"N01","Trisopterus luscus"
"493","1"," 95",49,43.9933,-7.5652,182.5,6900,29,"N01","Trisopterus luscus"
"504","1"," 95",50,44.0212,-7.3193,184,505,2,"N01","Trisopterus luscus"
"524","1"," 95",52,43.9965,-6.9931,185,5050,16,"N01","Trisopterus luscus"
"583","1"," 95",58,43.6103,-8.7508,179.5,1905,9,"N01","Trisopterus luscus"
"676","1"," 95",67,43.6193,-7.0555,104,2215,7,"N01","Trisopterus luscus"
"703","1"," 95",70,43.595,-6.1052,56.5,40,1,"N01","Trisopterus luscus"
"775","1"," 95",77,43.882,-6.5996,142.5,1055,4,"N01","Trisopterus luscus"
"826","1"," 95",82,43.7608,-5.3807,158,770,2,"N01","Trisopterus luscus"
"1055","1"," 95",105,43.6435,-3.7823,184.5,11695,43,"N01","Trisopterus luscus"
"1133","1"," 95",113,43.559,-1.9174,152,355,2,"N01","Trisopterus luscus"
"1143","1"," 95",114,43.3678,-2.0352,97,25,1,"N01","Trisopterus luscus"
"1204","1"," 95",120,43.5568,-2.5811,224,455,2,"N01","Trisopterus luscus"
"1224","1"," 95",122,43.5152,-2.9056,130.5,8040,38,"N01","Trisopterus luscus"
"307","1"," 69",30,43.3882,-8.6458,99.5,37300,53,"N01","Raja montagui"
"319","1"," 69",31,43.368,-8.7672,94.5,8450,16,"N01","Raja montagui"
"406","1"," 69",40,43.3691,-9.0555,150.5,245,2,"N01","Raja montagui"
"466","1"," 69",46,43.8407,-7.931,127,830,1,"N01","Raja montagui"
"704","1"," 69",70,43.595,-6.1052,56.5,2665,2,"N01","Raja montagui"
"745","1"," 69",74,43.6898,-6.2832,135,1990,1,"N01","Raja montagui"
"794","1"," 69",79,43.7228,-6.4237,135,2850,2,"N01","Raja montagui"
"805","1"," 69",80,43.843,-5.782,168,845,1,"N01","Raja montagui"
"845","1"," 69",84,43.6315,-5.4105,112,85,1,"N01","Raja montagui"
"896","1"," 69",89,43.6658,-5.6631,95,14450,9,"N01","Raja montagui"
"974","1"," 69",97,43.4809,-4.728,98,10000,9,"N01","Raja montagui"
"983","1"," 69",98,43.4475,-4.4822,105.5,11800,17,"N01","Raja montagui"
"995","1"," 69",99,43.5742,-4.8457,140.5,19300,34,"N01","Raja montagui"
"1018","1"," 69",101,43.5435,-4.2908,167,3415,3,"N01","Raja montagui"
"1084","1"," 69",108,43.483,-3.344,75,1065,1,"N01","Raja montagui"
"1144","1"," 69",114,43.3678,-2.0352,97,15100,30,"N01","Raja montagui"
"1154","1"," 69",115,43.3912,-2.2961,100,13900,22,"N01","Raja montagui"
"1183","1"," 69",118,43.3777,-2.2484,99,18800,30,"N01","Raja montagui"
"1225","1"," 69",122,43.5152,-2.9056,130.5,32750,44,"N01","Raja montagui"
"127","1"," 10",1,42.2266,-8.9734,101,195,1,"N01","Chelidonichthys cuculus"
"816","1"," 10",8,42.392,-9.0272,95,950,8,"N01","Chelidonichthys cuculus"
"297","1"," 10",29,43.45,-8.5132,106.5,625,9,"N01","Chelidonichthys cuculus"
"308","1"," 10",30,43.3882,-8.6458,99.5,6300,58,"N01","Chelidonichthys cuculus"
"3110","1"," 10",31,43.368,-8.7672,94.5,855,10,"N01","Chelidonichthys cuculus"
"467","1"," 10",46,43.8407,-7.931,127,9550,92,"N01","Chelidonichthys cuculus"
"473","1"," 10",47,44.0422,-8.0131,233,115,1,"N01","Chelidonichthys cuculus"
"494","1"," 10",49,43.9933,-7.5652,182.5,95,1,"N01","Chelidonichthys cuculus"
"505","1"," 10",50,44.0212,-7.3193,184,150,1,"N01","Chelidonichthys cuculus"
"525","1"," 10",52,43.9965,-6.9931,185,770,6,"N01","Chelidonichthys cuculus"
"623","1"," 10",62,43.7714,-7.3,136.5,395,5,"N01","Chelidonichthys cuculus"
"634","1"," 10",63,43.6925,-7.1845,119.5,435,6,"N01","Chelidonichthys cuculus"
"644","1"," 10",64,43.7385,-6.9818,130.5,65,1,"N01","Chelidonichthys cuculus"
"677","1"," 10",67,43.6193,-7.0555,104,2320,28,"N01","Chelidonichthys cuculus"
"684","1"," 10",68,43.7809,-6.9089,139,250,3,"N01","Chelidonichthys cuculus"
"705","1"," 10",70,43.595,-6.1052,56.5,950,13,"N01","Chelidonichthys cuculus"
"715","1"," 10",71,43.6865,-6.082,113,2285,48,"N01","Chelidonichthys cuculus"
"746","1"," 10",74,43.6898,-6.2832,135,1930,19,"N01","Chelidonichthys cuculus"
"776","1"," 10",77,43.882,-6.5996,142.5,1035,24,"N01","Chelidonichthys cuculus"
"785","1"," 10",78,43.7991,-6.5765,142.5,965,19,"N01","Chelidonichthys cuculus"
"795","1"," 10",79,43.7228,-6.4237,135,13550,158,"N01","Chelidonichthys cuculus"
"806","1"," 10",80,43.843,-5.782,168,615,6,"N01","Chelidonichthys cuculus"
"827","1"," 10",82,43.7608,-5.3807,158,7700,67,"N01","Chelidonichthys cuculus"
"846","1"," 10",84,43.6315,-5.4105,112,2130,30,"N01","Chelidonichthys cuculus"
"854","1"," 10",85,43.7052,-5.1898,150.5,1190,18,"N01","Chelidonichthys cuculus"
"897","1"," 10",89,43.6658,-5.6631,95,1520,54,"N01","Chelidonichthys cuculus"
"975","1"," 10",97,43.4809,-4.728,98,8235,84,"N01","Chelidonichthys cuculus"
"984","1"," 10",98,43.4475,-4.4822,105.5,4615,55,"N01","Chelidonichthys cuculus"
"996","1"," 10",99,43.5742,-4.8457,140.5,33600,353,"N01","Chelidonichthys cuculus"
"1019","1"," 10",101,43.5435,-4.2908,167,570,3,"N01","Chelidonichthys cuculus"
"1022","1"," 10",102,43.4703,-4.1219,84,1880,50,"N01","Chelidonichthys cuculus"
"1034","1"," 10",103,43.5517,-3.8771,110,2315,28,"N01","Chelidonichthys cuculus"
"1072","1"," 10",107,43.4589,-3.3767,39,20,1,"N01","Chelidonichthys cuculus"
"1085","1"," 10",108,43.483,-3.344,75,16330,207,"N01","Chelidonichthys cuculus"
"1094","1"," 10",109,43.5773,-3.2866,183.5,80,1,"N01","Chelidonichthys cuculus"
"1145","1"," 10",114,43.3678,-2.0352,97,1600,15,"N01","Chelidonichthys cuculus"
"1155","1"," 10",115,43.3912,-2.2961,100,5840,49,"N01","Chelidonichthys cuculus"
"1184","1"," 10",118,43.3777,-2.2484,99,1585,14,"N01","Chelidonichthys cuculus"
"1226","1"," 10",122,43.5152,-2.9056,130.5,63095,531,"N01","Chelidonichthys cuculus"
"128","1"," 50",1,42.2266,-8.9734,101,1150,45,"N01","Merluccius merluccius"
"217","1"," 50",2,42.1439,-9.0754,135.5,560,85,"N01","Merluccius merluccius"
"320","1"," 50",3,42.079,-8.9864,105.5,565,59,"N01","Merluccius merluccius"
"414","1"," 50",4,42.0401,-9.1326,139,980,42,"N01","Merluccius merluccius"
"516","1"," 50",5,41.9888,-9.3095,173,990,108,"N01","Merluccius merluccius"
"716","1"," 50",7,42.1199,-9.2749,186,475,91,"N01","Merluccius merluccius"
"817","1"," 50",8,42.392,-9.0272,95,310,9,"N01","Merluccius merluccius"
"916","1"," 50",9,42.3633,-9.1359,136,235,16,"N01","Merluccius merluccius"
"1020","1"," 50",10,42.2639,-9.093,138.5,925,99,"N01","Merluccius merluccius"
"1116","1"," 50",11,42.1928,-9.1688,154,1800,68,"N01","Merluccius merluccius"
"132","1"," 50",13,42.2991,-9.4555,532.5,1995,4,"N01","Merluccius merluccius"
"155","1"," 50",15,42.5311,-9.2909,133,1865,36,"N01","Merluccius merluccius"
"171","1"," 50",17,42.7179,-9.5812,633,3490,4,"N01","Merluccius merluccius"
"185","1"," 50",18,42.697,-9.3125,124,1860,55,"N01","Merluccius merluccius"
"193","1"," 50",19,42.6279,-9.3772,139,535,30,"N01","Merluccius merluccius"
"204","1"," 50",20,42.6148,-9.216,102,175,8,"N01","Merluccius merluccius"
"218","1"," 50",21,42.8508,-9.4232,151,300,15,"N01","Merluccius merluccius"
"235","1"," 50",23,43.0445,-9.4171,146,2255,15,"N01","Merluccius merluccius"
"245","1"," 50",24,43.4576,-8.8078,149,2055,16,"N01","Merluccius merluccius"
"255","1"," 50",25,43.51,-8.6939,148.5,2040,112,"N01","Merluccius merluccius"
"263","1"," 50",26,43.6056,-8.5081,152,4230,161,"N01","Merluccius merluccius"
"273","1"," 50",27,43.6908,-8.5185,174.5,85,6,"N01","Merluccius merluccius"
"285","1"," 50",28,43.6469,-8.5892,174.5,75,6,"N01","Merluccius merluccius"
"298","1"," 50",29,43.45,-8.5132,106.5,1345,15,"N01","Merluccius merluccius"
"309","1"," 50",30,43.3882,-8.6458,99.5,7140,65,"N01","Merluccius merluccius"
"3111","1"," 50",31,43.368,-8.7672,94.5,20150,80,"N01","Merluccius merluccius"
"325","1"," 50",32,43.467,-8.6986,138,1424,38,"N01","Merluccius merluccius"
"335","1"," 50",33,43.5335,-8.4994,135.5,657,36,"N01","Merluccius merluccius"
"364","1"," 50",36,43.2073,-9.4157,169,1165,34,"N01","Merluccius merluccius"
"385","1"," 50",38,43.3171,-9.2675,168.5,540,7,"N01","Merluccius merluccius"
"407","1"," 50",40,43.3691,-9.0555,150.5,1820,20,"N01","Merluccius merluccius"
"415","1"," 50",41,43.4926,-8.9779,175.5,1205,50,"N01","Merluccius merluccius"
"434","1"," 50",43,43.7224,-8.384,167.5,700,11,"N01","Merluccius merluccius"
"444","1"," 50",44,43.7732,-8.3018,173,1000,43,"N01","Merluccius merluccius"
"454","1"," 50",45,43.9076,-8.1454,187.5,3245,148,"N01","Merluccius merluccius"
"468","1"," 50",46,43.8407,-7.931,127,75,3,"N01","Merluccius merluccius"
"474","1"," 50",47,44.0422,-8.0131,233,840,53,"N01","Merluccius merluccius"
"484","1"," 50",48,43.7897,-7.535,120,1825,49,"N01","Merluccius merluccius"
"495","1"," 50",49,43.9933,-7.5652,182.5,8375,522,"N01","Merluccius merluccius"
"506","1"," 50",50,44.0212,-7.3193,184,2385,114,"N01","Merluccius merluccius"
"517","1"," 50",51,43.9605,-7.2018,175,245,19,"N01","Merluccius merluccius"
"526","1"," 50",52,43.9965,-6.9931,185,780,20,"N01","Merluccius merluccius"
"552","1"," 50",55,44.0617,-8.4486,332,1825,22,"N01","Merluccius merluccius"
"562","1"," 50",56,44.0457,-8.2904,296.5,1475,60,"N01","Merluccius merluccius"
"572","1"," 50",57,43.62,-8.9401,314.5,300,1,"N01","Merluccius merluccius"
"584","1"," 50",58,43.6103,-8.7508,179.5,1605,31,"N01","Merluccius merluccius"
"593","1"," 50",59,43.7822,-8.5979,260,285,1,"N01","Merluccius merluccius"
"602","1"," 50",60,43.8824,-8.5071,282.5,670,2,"N01","Merluccius merluccius"
"612","1"," 50",61,43.9518,-8.3582,244.5,1365,52,"N01","Merluccius merluccius"
"624","1"," 50",62,43.7714,-7.3,136.5,3235,77,"N01","Merluccius merluccius"
"635","1"," 50",63,43.6925,-7.1845,119.5,3210,88,"N01","Merluccius merluccius"
"645","1"," 50",64,43.7385,-6.9818,130.5,2145,51,"N01","Merluccius merluccius"
"654","1"," 50",65,43.8799,-7.1122,160,135,9,"N01","Merluccius merluccius"
"664","1"," 50",66,43.8642,-7.32,155,1285,81,"N01","Merluccius merluccius"
"678","1"," 50",67,43.6193,-7.0555,104,1465,34,"N01","Merluccius merluccius"
