"gr","esp","lan","lat","long","prof","peso.gr","numero","camp","especie"
"1"," 90",132,43.4656,-2.3445,137,373530,18622,"N15","Trachurus trachurus"
"1"," 90",133,43.557,-2.2369,363,4395.03619441572,13,"N15","Trachurus trachurus"
"1"," 90",135,43.498,-2.2038,155.5,1206900,48316,"N15","Trachurus trachurus"
"1"," 90",136,43.5282,-2.0435,179.5,213700,6518,"N15","Trachurus trachurus"
"1"," 90",137,43.5566,-1.9242,156,185095,1025,"N15","Trachurus trachurus"
"1"," 79",1,42.0786,-8.9918,104,370,3,"N15","Scyliorhinus canicula"
"1"," 79",2,41.9612,-9.0783,122.5,1585,4,"N15","Scyliorhinus canicula"
"1"," 79",3,41.9723,-9.0373,112,1975,4,"N15","Scyliorhinus canicula"
"1"," 79",5,42.0277,-9.2955,172.5,12800,136,"N15","Scyliorhinus canicula"
"1"," 79",6,42.054,-9.3577,148,305.06721820062,1,"N15","Scyliorhinus canicula"
"1"," 79",7,42.1164,-9.281,188,5970,48,"N15","Scyliorhinus canicula"
"1"," 79",11,42.3764,-9.1699,144.5,2130,18,"N15","Scyliorhinus canicula"
"1"," 79",12,42.1549,-9.0612,134.5,2999.06279287723,7,"N15","Scyliorhinus canicula"
"1"," 79",13,42.187,-9.1698,154.5,740,5,"N15","Scyliorhinus canicula"
"1"," 79",14,42.2669,-9.1063,137.5,1670,22,"N15","Scyliorhinus canicula"
"1"," 79",15,42.2345,-8.9747,101.5,20350,64,"N15","Scyliorhinus canicula"
"1"," 79",16,42.5315,-9.3978,244.5,145,1,"N15","Scyliorhinus canicula"
"1"," 79",17,42.5117,-9.2872,135,4850.05170630817,61,"N15","Scyliorhinus canicula"
"1"," 79",18,42.6196,-9.2132,101,16752.8438469493,104,"N15","Scyliorhinus canicula"
"1"," 79",19,42.6944,-9.353,128.5,20600,225,"N15","Scyliorhinus canicula"
"1"," 79",20,42.8492,-9.4202,152,2680,6,"N15","Scyliorhinus canicula"
"1"," 79",23,42.9333,-9.5515,227.5,4390,135,"N15","Scyliorhinus canicula"
"1"," 79",24,43.081,-9.5653,236,1775,35,"N15","Scyliorhinus canicula"
"1"," 79",26,43.3619,-9.3698,269.5,280,2,"N15","Scyliorhinus canicula"
"1"," 79",27,43.2348,-9.5155,269.5,155,4,"N15","Scyliorhinus canicula"
"1"," 79",28,43.1972,-9.4329,170,1685.62564632885,5,"N15","Scyliorhinus canicula"
"1"," 79",29,43.0421,-9.4199,145,4264.29240862231,32,"N15","Scyliorhinus canicula"
"1"," 79",30,43.2469,-9.121,94.5,41600,155,"N15","Scyliorhinus canicula"
"1"," 79",31,43.3627,-9.062,152,2510,16,"N15","Scyliorhinus canicula"
"1"," 79",32,43.4884,-8.9705,176.5,210,2,"N15","Scyliorhinus canicula"
"1"," 79",33,43.5412,-9.0814,294.5,1654.60186142709,8,"N15","Scyliorhinus canicula"
"1"," 79",34,43.6181,-8.9059,254.5,206.825232678387,3,"N15","Scyliorhinus canicula"
"1"," 79",36,43.7045,-8.7298,291,520,1,"N15","Scyliorhinus canicula"
"1"," 79",38,44.0592,-8.4504,329.5,1240,2,"N15","Scyliorhinus canicula"
"1"," 79",39,44.0219,-8.59,365.5,1080,2,"N15","Scyliorhinus canicula"
"1"," 79",44,43.8784,-8.5125,281.5,1790,6,"N15","Scyliorhinus canicula"
"1"," 79",45,43.9507,-8.361,246.5,3510,29,"N15","Scyliorhinus canicula"
"1"," 79",46,43.8389,-7.915,128.5,20400,73,"N15","Scyliorhinus canicula"
"1"," 79",47,44.0217,-7.8222,197.5,1091.00310237849,11,"N15","Scyliorhinus canicula"
"1"," 79",49,44.0491,-8.2568,295.5,1060,3,"N15","Scyliorhinus canicula"
"1"," 79",50,43.9068,-8.1545,186,1095,8,"N15","Scyliorhinus canicula"
"1"," 79",51,43.8177,-8.2819,178,1036.84661525278,15,"N15","Scyliorhinus canicula"
"1"," 79",52,43.8191,-8.3903,191,1060,9,"N15","Scyliorhinus canicula"
"1"," 79",53,43.7173,-8.3942,166.5,615,2,"N15","Scyliorhinus canicula"
"1"," 79",54,43.3946,-8.6462,105.5,42050,150,"N15","Scyliorhinus canicula"
"1"," 79",55,43.4476,-8.5072,102,27850,77,"N15","Scyliorhinus canicula"
"1"," 79",58,43.3705,-8.7636,96,134075.508228461,393,"N15","Scyliorhinus canicula"
"1"," 79",59,43.4432,-8.8308,148.5,3200,13,"N15","Scyliorhinus canicula"
"1"," 79",62,43.627,-8.5937,169,1395,3,"N15","Scyliorhinus canicula"
"1"," 79",63,43.6901,-8.5189,174,1090,2,"N15","Scyliorhinus canicula"
"1"," 79",64,43.7833,-7.5262,117,5550,19,"N15","Scyliorhinus canicula"
"1"," 79",67,44.0211,-7.3348,186.5,3386,16,"N15","Scyliorhinus canicula"
"1"," 79",68,43.9952,-7.001,181.5,4250,15,"N15","Scyliorhinus canicula"
"1"," 79",69,43.8837,-7.1151,160,9350,51,"N15","Scyliorhinus canicula"
"1"," 79",70,43.959,-7.1971,174.5,11685.6256463289,86,"N15","Scyliorhinus canicula"
"1"," 79",71,43.8663,-7.319,154.5,3610,33,"N15","Scyliorhinus canicula"
"1"," 79",72,43.619,-7.0449,105,660,3,"N15","Scyliorhinus canicula"
"1"," 79",73,43.7831,-6.9086,141,1520,7,"N15","Scyliorhinus canicula"
"1"," 79",74,43.739,-6.9897,132,3624.61220268873,28,"N15","Scyliorhinus canicula"
"1"," 79",75,43.6751,-7.162,115.5,23800,108,"N15","Scyliorhinus canicula"
"1"," 79",76,43.9676,-6.7373,300,2970,19,"N15","Scyliorhinus canicula"
"1"," 79",77,43.8852,-6.6004,144,49297.0946579194,129,"N15","Scyliorhinus canicula"
"1"," 79",78,43.8919,-6.5244,248.5,6563.40755082285,25,"N15","Scyliorhinus canicula"
"1"," 79",80,43.7982,-6.5915,137.5,23400,62,"N15","Scyliorhinus canicula"
"1"," 79",81,43.7199,-6.4228,131.5,4475,12,"N15","Scyliorhinus canicula"
"1"," 79",82,43.7611,-6.3164,207,1280,4,"N15","Scyliorhinus canicula"
"1"," 79",83,43.6912,-6.2762,134.5,7200,49,"N15","Scyliorhinus canicula"
"1"," 79",84,43.6012,-6.1014,62.5,12600,26,"N15","Scyliorhinus canicula"
"1"," 79",86,43.7726,-6.082,219.5,2358,32,"N15","Scyliorhinus canicula"
"1"," 79",87,43.85,-6.2106,430.5,90,1,"N15","Scyliorhinus canicula"
"1"," 79",88,43.8468,-5.7683,181,30350,108,"N15","Scyliorhinus canicula"
"1"," 79",89,43.8916,-5.5839,307.5,3900,9,"N15","Scyliorhinus canicula"
"1"," 79",91,43.663,-5.6467,93.5,50050,101,"N15","Scyliorhinus canicula"
"1"," 79",92,43.6963,-5.5116,140.5,31435,116,"N15","Scyliorhinus canicula"
"1"," 79",93,43.766,-5.3621,155,26020,88,"N15","Scyliorhinus canicula"
"1"," 79",94,43.7855,-5.5786,162.5,5555,48,"N15","Scyliorhinus canicula"
"1"," 79",95,43.6278,-5.3903,114.5,44100,110,"N15","Scyliorhinus canicula"
"1"," 79",96,43.8674,-5.3353,275,10700,23,"N15","Scyliorhinus canicula"
"1"," 79",97,43.7053,-5.17,150.5,9150,34,"N15","Scyliorhinus canicula"
"1"," 79",98,43.7836,-5.0244,445.5,3710,6,"N15","Scyliorhinus canicula"
