"","gr","esp","lan","lat","long","prof","peso.gr","numero","camp","especie"
"19291","3"," 70",52,44.0427,-8.018,232.5,75,56,"N00","Alloteuthis spp."
"19293","3"," 70",54,43.3679,-8.7695,92,145,68,"N00","Alloteuthis spp."
"19294","3"," 70",55,43.392,-8.6475,103,65,80,"N00","Alloteuthis spp."
"19295","3"," 70",56,43.5324,-8.5255,140.5,120,5,"N00","Alloteuthis spp."
"19296","3"," 70",57,43.6135,-8.4863,154.5,50,40,"N00","Alloteuthis spp."
"19308","3"," 70",70,43.6908,-7.1738,118.5,35,35,"N00","Alloteuthis spp."
"19313","3"," 70",75,43.7792,-6.907,138,335,160,"N00","Alloteuthis spp."
"19341","3"," 70",103,43.4639,-4.3228,111.5,245,178,"N00","Alloteuthis spp."
"19361","3","  2",1,42.2302,-8.9725,104,225,51,"N00","Alloteuthis subulata"
"19363","3","  2",3,41.983,-9.3137,172,10,3,"N00","Alloteuthis subulata"
"19366","3","  2",6,42.0299,-9.1467,139,40,9,"N00","Alloteuthis subulata"
"19367","3","  2",7,41.9689,-9.0503,118,120,25,"N00","Alloteuthis subulata"
"19469","3","  2",110,43.4821,-3.3442,73.5,1095,209,"N00","Alloteuthis subulata"
"19482","3"," 19",1,42.2302,-8.9725,104,20,1,"N00","Neptunea contraria"
"19483","3"," 19",2,42.1506,-9.0719,136,160,2,"N00","Neptunea contraria"
"19489","3"," 19",8,42.1985,-9.1655,152,145,1,"N00","Neptunea contraria"
"19492","3"," 19",11,42.3991,-9.0521,105,95,1,"N00","Neptunea contraria"
"19495","3"," 19",14,42.6073,-9.3679,137.5,145,1,"N00","Neptunea contraria"
"19497","3"," 19",16,42.687,-9.3087,123.5,120,1,"N00","Neptunea contraria"
"19506","3"," 19",25,43.3694,-9.3619,275.5,10,1,"N00","Neptunea contraria"
"19510","3"," 19",29,44.047,-8.7198,466,10,1,"N00","Neptunea contraria"
"19514","3"," 19",33,43.4492,-8.9782,161.5,125,1,"N00","Neptunea contraria"
"19530","3"," 19",49,43.4447,-8.4951,99.5,195,4,"N00","Neptunea contraria"
"19558","3"," 19",78,43.8983,-6.5349,232,110,1,"N00","Neptunea contraria"
"19563","3"," 19",83,43.8916,-5.6007,287.5,40,1,"N00","Neptunea contraria"
"19603","3"," 30",1,42.2302,-8.9725,104,35,3,"N00","Sepia elegans"
"19605","3"," 30",3,41.983,-9.3137,172,50,3,"N00","Sepia elegans"
"19607","3"," 30",5,42.1129,-9.2843,188.5,15,1,"N00","Sepia elegans"
"19608","3"," 30",6,42.0299,-9.1467,139,40,2,"N00","Sepia elegans"
"19609","3"," 30",7,41.9689,-9.0503,118,10,1,"N00","Sepia elegans"
"19611","3"," 30",9,42.2759,-9.1524,148,35,1,"N00","Sepia elegans"
"19612","3"," 30",10,42.3704,-9.1753,148,5,1,"N00","Sepia elegans"
"19613","3"," 30",11,42.3991,-9.0521,105,95,8,"N00","Sepia elegans"
"19616","3"," 30",14,42.6073,-9.3679,137.5,80,5,"N00","Sepia elegans"
"19617","3"," 30",15,42.6168,-9.2147,101,10,1,"N00","Sepia elegans"
"19619","3"," 30",17,42.7934,-9.3951,144.5,150,7,"N00","Sepia elegans"
"19621","3"," 30",19,42.9348,-9.5599,238.5,25,1,"N00","Sepia elegans"
"19622","3"," 30",20,43.0368,-9.4167,143,65,3,"N00","Sepia elegans"
"19625","3"," 30",23,43.203,-9.4214,169.5,45,2,"N00","Sepia elegans"
"19642","3"," 30",40,43.8212,-8.3864,191.5,20,2,"N00","Sepia elegans"
"19643","3"," 30",41,43.807,-8.2927,177.5,10,1,"N00","Sepia elegans"
"19644","3"," 30",42,43.7136,-8.3951,163.5,15,1,"N00","Sepia elegans"
"19646","3"," 30",44,43.6242,-8.5956,165.5,35,2,"N00","Sepia elegans"
"19647","3"," 30",45,43.5482,-8.749,160,25,2,"N00","Sepia elegans"
"19648","3"," 30",46,43.455,-8.8146,151.5,2,1,"N00","Sepia elegans"
"19649","3"," 30",47,43.4866,-8.6249,141.5,10,2,"N00","Sepia elegans"
"19650","3"," 30",48,43.4678,-8.6997,138.5,25,2,"N00","Sepia elegans"
"19651","3"," 30",49,43.4447,-8.4951,99.5,15,3,"N00","Sepia elegans"
"19652","3"," 30",50,43.838,-7.9095,126.5,45,4,"N00","Sepia elegans"
"19653","3"," 30",51,43.9198,-8.0607,184,15,1,"N00","Sepia elegans"
"19656","3"," 30",54,43.3679,-8.7695,92,75,4,"N00","Sepia elegans"
"19657","3"," 30",55,43.392,-8.6475,103,110,3,"N00","Sepia elegans"
"19658","3"," 30",56,43.5324,-8.5255,140.5,10,2,"N00","Sepia elegans"
"19660","3"," 30",58,43.7885,-7.5382,115,35,2,"N00","Sepia elegans"
"19663","3"," 30",61,43.9557,-7.2103,175,40,2,"N00","Sepia elegans"
"19664","3"," 30",62,43.8576,-7.3249,155,30,3,"N00","Sepia elegans"
"19668","3"," 30",66,43.6874,-6.266,129.5,10,2,"N00","Sepia elegans"
"19670","3"," 30",69,43.7752,-7.3027,137.5,10,3,"N00","Sepia elegans"
"19675","3"," 30",74,43.6198,-7.053,106,15,2,"N00","Sepia elegans"
"19698","3"," 30",97,43.6551,-4.8076,186.5,55,2,"N00","Sepia elegans"
"19703","3"," 30",102,43.5472,-4.2695,161.5,35,1,"N00","Sepia elegans"
"19705","3"," 30",104,43.467,-4.1264,83,20,1,"N00","Sepia elegans"
"19711","3"," 30",110,43.4821,-3.3442,73.5,5,1,"N00","Sepia elegans"
"19714","3"," 30",113,43.5181,-2.8984,131.5,15,2,"N00","Sepia elegans"
"19716","3"," 30",115,43.5264,-2.4509,206.5,5,1,"N00","Sepia elegans"
"19718","3"," 30",117,43.393,-2.3025,101.5,10,1,"N00","Sepia elegans"
"19719","3"," 30",118,43.3692,-2.0338,97,25,2,"N00","Sepia elegans"
"19720","3"," 30",119,43.3781,-2.2492,98,20,2,"N00","Sepia elegans"
"19726","3"," 32",3,41.983,-9.3137,172,40,6,"N00","Sepia orbignyana"
"19727","3"," 32",4,42.0542,-9.3621,236.5,5,3,"N00","Sepia orbignyana"
"19728","3"," 32",5,42.1129,-9.2843,188.5,35,4,"N00","Sepia orbignyana"
"19729","3"," 32",6,42.0299,-9.1467,139,35,2,"N00","Sepia orbignyana"
"19730","3"," 32",7,41.9689,-9.0503,118,5,1,"N00","Sepia orbignyana"
"19731","3"," 32",8,42.1985,-9.1655,152,45,1,"N00","Sepia orbignyana"
"19732","3"," 32",9,42.2759,-9.1524,148,30,3,"N00","Sepia orbignyana"
"19733","3"," 32",10,42.3704,-9.1753,148,8,2,"N00","Sepia orbignyana"
"19734","3"," 32",11,42.3991,-9.0521,105,8,1,"N00","Sepia orbignyana"
"19735","3"," 32",12,42.3572,-9.3316,275,50,2,"N00","Sepia orbignyana"
"19737","3"," 32",14,42.6073,-9.3679,137.5,85,6,"N00","Sepia orbignyana"
"19739","3"," 32",16,42.687,-9.3087,123.5,130,12,"N00","Sepia orbignyana"
"19740","3"," 32",17,42.7934,-9.3951,144.5,85,9,"N00","Sepia orbignyana"
"19743","3"," 32",20,43.0368,-9.4167,143,35,5,"N00","Sepia orbignyana"
"19744","3"," 32",21,43.0889,-9.5684,247,15,3,"N00","Sepia orbignyana"
"19746","3"," 32",23,43.203,-9.4214,169.5,50,7,"N00","Sepia orbignyana"
"19747","3"," 32",24,43.3136,-9.2785,168.5,45,7,"N00","Sepia orbignyana"
"19748","3"," 32",25,43.3694,-9.3619,275.5,10,1,"N00","Sepia orbignyana"
"19750","3"," 32",27,43.3655,-9.0693,153,10,2,"N00","Sepia orbignyana"
"19755","3"," 32",32,44.0495,-8.2584,293.5,15,1,"N00","Sepia orbignyana"
"19756","3"," 32",33,43.4492,-8.9782,161.5,75,5,"N00","Sepia orbignyana"
"19762","3"," 32",39,43.841,-8.4835,236.5,15,4,"N00","Sepia orbignyana"
"19764","3"," 32",41,43.807,-8.2927,177.5,80,4,"N00","Sepia orbignyana"
"19765","3"," 32",42,43.7136,-8.3951,163.5,25,2,"N00","Sepia orbignyana"
"19767","3"," 32",44,43.6242,-8.5956,165.5,35,3,"N00","Sepia orbignyana"
"19768","3"," 32",45,43.5482,-8.749,160,15,1,"N00","Sepia orbignyana"
"19771","3"," 32",48,43.4678,-8.6997,138.5,70,1,"N00","Sepia orbignyana"
"19774","3"," 32",51,43.9198,-8.0607,184,15,1,"N00","Sepia orbignyana"
"19775","3"," 32",52,44.0427,-8.018,232.5,75,1,"N00","Sepia orbignyana"
"19839","3"," 32",117,43.393,-2.3025,101.5,30,1,"N00","Sepia orbignyana"
"19840","3"," 32",118,43.3692,-2.0338,97,100,3,"N00","Sepia orbignyana"
"19841","3"," 32",119,43.3781,-2.2492,98,140,3,"N00","Sepia orbignyana"
"19894","3"," 55",50,43.838,-7.9095,126.5,45,3,"N00","Neopycnodonte cochlear"
"19904","3"," 55",60,44.0143,-7.2895,182,5,2,"N00","Neopycnodonte cochlear"
"19923","3"," 55",80,43.7968,-6.5794,139,675,178,"N00","Neopycnodonte cochlear"
"19969","3"," 65",4,42.0542,-9.3621,236.5,35,8,"N00","Sepietta oweniana"
"19977","3"," 65",12,42.3572,-9.3316,275,20,6,"N00","Sepietta oweniana"
"19978","3"," 65",13,42.4726,-9.3645,270,40,4,"N00","Sepietta oweniana"
"19983","3"," 65",18,42.7852,-9.539,234.5,20,3,"N00","Sepietta oweniana"
"19984","3"," 65",19,42.9348,-9.5599,238.5,225,51,"N00","Sepietta oweniana"
"19985","3"," 65",20,43.0368,-9.4167,143,30,3,"N00","Sepietta oweniana"
"19988","3"," 65",23,43.203,-9.4214,169.5,10,3,"N00","Sepietta oweniana"
"19990","3"," 65",25,43.3694,-9.3619,275.5,10,5,"N00","Sepietta oweniana"
"19991","3"," 65",26,43.4286,-9.2097,260,20,6,"N00","Sepietta oweniana"
"19995","3"," 65",30,43.9672,-8.5515,353.5,20,9,"N00","Sepietta oweniana"
"19996","3"," 65",31,44.0611,-8.449,330,205,54,"N00","Sepietta oweniana"
"19997","3"," 65",32,44.0495,-8.2584,293.5,70,19,"N00","Sepietta oweniana"
"19999","3"," 65",34,43.5435,-9.0797,297,15,6,"N00","Sepietta oweniana"
"20000","3"," 65",35,43.6079,-8.9208,267,15,3,"N00","Sepietta oweniana"
"20002","3"," 65",37,43.7097,-8.7279,294.5,55,6,"N00","Sepietta oweniana"
"20003","3"," 65",38,43.8036,-8.6036,284,45,11,"N00","Sepietta oweniana"
"20004","3"," 65",39,43.841,-8.4835,236.5,5,2,"N00","Sepietta oweniana"
"20010","3"," 65",45,43.5482,-8.749,160,10,1,"N00","Sepietta oweniana"
"20017","3"," 65",52,44.0427,-8.018,232.5,65,6,"N00","Sepietta oweniana"
"20018","3"," 65",53,43.9529,-8.3525,243.5,70,12,"N00","Sepietta oweniana"
"20022","3"," 65",57,43.6135,-8.4863,154.5,15,2,"N00","Sepietta oweniana"
"20024","3"," 65",59,43.9945,-7.5617,181.5,5,1,"N00","Sepietta oweniana"
"20027","3"," 65",62,43.8576,-7.3249,155,5,2,"N00","Sepietta oweniana"
"20033","3"," 65",69,43.7752,-7.3027,137.5,10,4,"N00","Sepietta oweniana"
"20037","3"," 65",73,43.9931,-7.0689,188.5,20,1,"N00","Sepietta oweniana"
"20038","3"," 65",74,43.6198,-7.053,106,5,1,"N00","Sepietta oweniana"
"20040","3"," 65",76,43.9697,-6.7527,285.5,10,1,"N00","Sepietta oweniana"
"20042","3"," 65",78,43.8983,-6.5349,232,5,1,"N00","Sepietta oweniana"
"20045","3"," 65",81,43.7598,-6.2875,234.5,75,6,"N00","Sepietta oweniana"
"20047","3"," 65",83,43.8916,-5.6007,287.5,15,3,"N00","Sepietta oweniana"
"20049","3"," 65",85,43.6873,-5.4947,137,5,2,"N00","Sepietta oweniana"
"20050","3"," 65",86,43.8683,-5.3606,273,235,40,"N00","Sepietta oweniana"
"20051","3"," 65",87,43.7844,-5.5827,160.5,5,1,"N00","Sepietta oweniana"
"20058","3"," 65",94,43.6375,-4.9948,388,5,1,"N00","Sepietta oweniana"
"20059","3"," 65",95,43.7795,-5.0219,429.5,5,1,"N00","Sepietta oweniana"
"20061","3"," 65",97,43.6551,-4.8076,186.5,5,1,"N00","Sepietta oweniana"
"20062","3"," 65",98,43.585,-4.6699,173,2,1,"N00","Sepietta oweniana"
"20064","3"," 65",100,43.6399,-4.5703,195,2,1,"N00","Sepietta oweniana"
"20071","3"," 65",107,43.6683,-3.7794,238,15,1,"N00","Sepietta oweniana"
"20079","3"," 65",115,43.5264,-2.4509,206.5,15,3,"N00","Sepietta oweniana"
"20085","3"," 65",121,43.5587,-1.9162,152.5,35,1,"N00","Sepietta oweniana"
"20086","3"," 65",122,43.5223,-2.0501,175.5,5,1,"N00","Sepietta oweniana"
"20097","3","  7",11,42.3991,-9.0521,105,10,1,"N00","Calliostoma granulatum"
"20100","3","  7",14,42.6073,-9.3679,137.5,15,2,"N00","Calliostoma granulatum"
"20102","3","  7",16,42.687,-9.3087,123.5,2,1,"N00","Calliostoma granulatum"
"20106","3","  7",20,43.0368,-9.4167,143,20,1,"N00","Calliostoma granulatum"
"20110","3","  7",24,43.3136,-9.2785,168.5,10,4,"N00","Calliostoma granulatum"
"20119","3","  7",33,43.4492,-8.9782,161.5,30,7,"N00","Calliostoma granulatum"
"20123","3","  7",37,43.7097,-8.7279,294.5,5,1,"N00","Calliostoma granulatum"
"20129","3","  7",43,43.6917,-8.515,173.5,2,1,"N00","Calliostoma granulatum"
"20132","3","  7",46,43.455,-8.8146,151.5,5,1,"N00","Calliostoma granulatum"
"20133","3","  7",47,43.4866,-8.6249,141.5,2,1,"N00","Calliostoma granulatum"
"20135","3","  7",49,43.4447,-8.4951,99.5,15,2,"N00","Calliostoma granulatum"
"20136","3","  7",50,43.838,-7.9095,126.5,15,3,"N00","Calliostoma granulatum"
"20138","3","  7",52,44.0427,-8.018,232.5,5,1,"N00","Calliostoma granulatum"
"20139","3","  7",53,43.9529,-8.3525,243.5,5,1,"N00","Calliostoma granulatum"
"20141","3","  7",55,43.392,-8.6475,103,2,1,"N00","Calliostoma granulatum"
"20144","3","  7",58,43.7885,-7.5382,115,10,3,"N00","Calliostoma granulatum"
"20145","3","  7",59,43.9945,-7.5617,181.5,5,1,"N00","Calliostoma granulatum"
"20148","3","  7",62,43.8576,-7.3249,155,5,1,"N00","Calliostoma granulatum"
"20150","3","  7",64,43.6868,-6.0831,111.5,10,2,"N00","Calliostoma granulatum"
"20154","3","  7",69,43.7752,-7.3027,137.5,10,2,"N00","Calliostoma granulatum"
"20157","3","  7",72,43.7984,-7.1193,142.5,20,2,"N00","Calliostoma granulatum"
"20158","3","  7",73,43.9931,-7.0689,188.5,10,2,"N00","Calliostoma granulatum"
"20164","3","  7",79,43.9235,-6.6224,177,35,3,"N00","Calliostoma granulatum"
"20172","3","  7",87,43.7844,-5.5827,160.5,10,1,"N00","Calliostoma granulatum"
"20182","3","  7",97,43.6551,-4.8076,186.5,10,1,"N00","Calliostoma granulatum"
"20185","3","  7",100,43.6399,-4.5703,195,15,1,"N00","Calliostoma granulatum"
"20187","3","  7",102,43.5472,-4.2695,161.5,10,1,"N00","Calliostoma granulatum"
"20188","3","  7",103,43.4639,-4.3228,111.5,10,2,"N00","Calliostoma granulatum"
"20190","3","  7",105,43.5511,-3.8784,110.5,25,2,"N00","Calliostoma granulatum"
"20203","3","  7",118,43.3692,-2.0338,97,3,1,"N00","Calliostoma granulatum"
"20220","3","  8",13,42.4726,-9.3645,270,25,1,"N00","Colus gracilis"
"20286","3","  8",80,43.7968,-6.5794,139,35,1,"N00","Colus gracilis"
"20300","3","  8",94,43.6375,-4.9948,388,25,1,"N00","Colus gracilis"
"20353","3"," 11",25,43.3694,-9.3619,275.5,45,1,"N00","Galeodea rugosa"
"20360","3"," 11",32,44.0495,-8.2584,293.5,45,1,"N00","Galeodea rugosa"
"20365","3"," 11",37,43.7097,-8.7279,294.5,65,2,"N00","Galeodea rugosa"
"20381","3"," 11",53,43.9529,-8.3525,243.5,90,1,"N00","Galeodea rugosa"
"20442","3"," 11",115,43.5264,-2.4509,206.5,25,1,"N00","Galeodea rugosa"
"20446","3"," 11",119,43.3781,-2.2492,98,75,1,"N00","Galeodea rugosa"
"20449","3"," 11",122,43.5223,-2.0501,175.5,75,1,"N00","Galeodea rugosa"
"20549","3"," 22",101,43.7062,-4.5221,565,326.331582895724,1,"N00","Opisthoteuthis agassizii"
"20619","3"," 23",49,43.4447,-8.4951,99.5,30,2,"N00","Atrina pectinata"
"20731","3"," 24",40,43.8212,-8.3864,191.5,2,1,"N00","Pteria hirundo"
"20738","3"," 24",47,43.4866,-8.6249,141.5,10,1,"N00","Pteria hirundo"
"20739","3"," 24",48,43.4678,-8.6997,138.5,2,2,"N00","Pteria hirundo"
"20741","3"," 24",50,43.838,-7.9095,126.5,30,3,"N00","Pteria hirundo"
"20749","3"," 24",58,43.7885,-7.5382,115,15,3,"N00","Pteria hirundo"
"20763","3"," 24",73,43.9931,-7.0689,188.5,15,1,"N00","Pteria hirundo"
"20837","3"," 28",25,43.3694,-9.3619,275.5,55,11,"N00","Scaphander lignarius"
"20845","3"," 28",33,43.4492,-8.9782,161.5,2,1,"N00","Scaphander lignarius"
"20847","3"," 28",35,43.6079,-8.9208,267,2,1,"N00","Scaphander lignarius"
"20864","3"," 28",52,44.0427,-8.018,232.5,75,4,"N00","Scaphander lignarius"
"20869","3"," 28",57,43.6135,-8.4863,154.5,5,1,"N00","Scaphander lignarius"
"20877","3"," 28",65,43.7895,-6.0969,221.5,10,3,"N00","Scaphander lignarius"
"20887","3"," 28",76,43.9697,-6.7527,285.5,5,2,"N00","Scaphander lignarius"
"20889","3"," 28",78,43.8983,-6.5349,232,5,1,"N00","Scaphander lignarius"
"20890","3"," 28",79,43.9235,-6.6224,177,10,1,"N00","Scaphander lignarius"
"20893","3"," 28",82,43.8469,-5.7763,173.5,25,2,"N00","Scaphander lignarius"
"20902","3"," 28",91,43.7278,-4.9896,180,25,5,"N00","Scaphander lignarius"
"20903","3"," 28",92,43.4809,-4.7302,93.5,35,1,"N00","Scaphander lignarius"
"20908","3"," 28",97,43.6551,-4.8076,186.5,5,2,"N00","Scaphander lignarius"
"20911","3"," 28",100,43.6399,-4.5703,195,5,3,"N00","Scaphander lignarius"
"20916","3"," 28",105,43.5511,-3.8784,110.5,10,1,"N00","Scaphander lignarius"
"20926","3"," 28",115,43.5264,-2.4509,206.5,5,3,"N00","Scaphander lignarius"
"20996","3"," 31",63,43.5955,-6.1066,58,1310,1,"N00","Sepia officinalis"
"21038","3"," 31",106,43.5122,-3.7493,40,790,3,"N00","Sepia officinalis"
"21041","3"," 31",109,43.4609,-3.3796,36,390,1,"N00","Sepia officinalis"
"21065","3"," 33",11,42.3991,-9.0521,105,2,1,"N00","Sepiola sp."
"21069","3"," 33",15,42.6168,-9.2147,101,2,1,"N00","Sepiola sp."
"21071","3"," 33",17,42.7934,-9.3951,144.5,5,2,"N00","Sepiola sp."
"21074","3"," 33",20,43.0368,-9.4167,143,3,1,"N00","Sepiola sp."
"21238","3"," 36",63,43.5955,-6.1066,58,15,1,"N00","Acanthocardia aculeata"
"21402","3"," 44",107,43.6683,-3.7794,238,20,1,"N00","Histioteuthis reversa"
"21467","3"," 45",50,43.838,-7.9095,126.5,5,1,"N00","Venus verrucosa"
"21596","3"," 63",58,43.7885,-7.5382,115,5,1,"N00","Neorossia caroli"
"21661","3"," 75",2,42.1506,-9.0719,136,5,2,"N00","Rondeletiola minor"
"21663","3"," 75",4,42.0542,-9.3621,236.5,3,1,"N00","Rondeletiola minor"
"21664","3"," 75",5,42.1129,-9.2843,188.5,5,3,"N00","Rondeletiola minor"
"21666","3"," 75",7,41.9689,-9.0503,118,10,1,"N00","Rondeletiola minor"
"21672","3"," 75",13,42.4726,-9.3645,270,5,1,"N00","Rondeletiola minor"
"21674","3"," 75",15,42.6168,-9.2147,101,5,2,"N00","Rondeletiola minor"
"21682","3"," 75",23,43.203,-9.4214,169.5,5,1,"N00","Rondeletiola minor"
"21684","3"," 75",25,43.3694,-9.3619,275.5,2,1,"N00","Rondeletiola minor"
"21685","3"," 75",26,43.4286,-9.2097,260,10,3,"N00","Rondeletiola minor"
"21689","3"," 75",30,43.9672,-8.5515,353.5,2,1,"N00","Rondeletiola minor"
"21691","3"," 75",32,44.0495,-8.2584,293.5,5,1,"N00","Rondeletiola minor"
"21743","3"," 75",85,43.6873,-5.4947,137,1,1,"N00","Rondeletiola minor"
"21843","3"," 77",63,43.5955,-6.1066,58,5,1,"N00","Chamelea gallina"
"21964","3"," 91",63,43.5955,-6.1066,58,5,3,"N00","Spisula solida"
"22123","3"," 99",102,43.5472,-4.2695,161.5,75,1,"N00","Pteroctopus tetracirrhus"
"22261","3","103",119,43.3781,-2.2492,98,25,1,"N00","Armina maculata"
"22292","4","  8",28,44.1011,-8.9285,692,18.754688672168,1,"N00","Gracilechinus acutus"
"22314","4","  8",50,43.838,-7.9095,126.5,1050,3,"N00","Gracilechinus acutus"
"22324","4","  8",60,44.0143,-7.2895,182,250,1,"N00","Gracilechinus acutus"
"22325","4","  8",61,43.9557,-7.2103,175,695,1,"N00","Gracilechinus acutus"
"22330","4","  8",66,43.6874,-6.266,129.5,3615,11,"N00","Gracilechinus acutus"
"22331","4","  8",68,43.7159,-6.4108,133.5,21150,36,"N00","Gracilechinus acutus"
"22334","4","  8",71,43.7066,-7.0306,122.5,120,1,"N00","Gracilechinus acutus"
"22337","4","  8",74,43.6198,-7.053,106,485,1,"N00","Gracilechinus acutus"
"22341","4","  8",78,43.8983,-6.5349,232,2,1,"N00","Gracilechinus acutus"
"22342","4","  8",79,43.9235,-6.6224,177,1700,12,"N00","Gracilechinus acutus"
"22343","4","  8",80,43.7968,-6.5794,139,15850,62,"N00","Gracilechinus acutus"
"22344","4","  8",81,43.7598,-6.2875,234.5,850,2,"N00","Gracilechinus acutus"
"22353","4","  8",90,43.7049,-5.1851,154.5,3030,13,"N00","Gracilechinus acutus"
"22356","4","  8",93,43.5773,-4.8556,141.5,3335,9,"N00","Gracilechinus acutus"
"22364","4","  8",101,43.7062,-4.5221,565,210.052513128282,5,"N00","Gracilechinus acutus"
"22365","4","  8",102,43.5472,-4.2695,161.5,5550,32,"N00","Gracilechinus acutus"
"22366","4","  8",103,43.4639,-4.3228,111.5,410,3,"N00","Gracilechinus acutus"
"22370","4","  8",107,43.6683,-3.7794,238,455,6,"N00","Gracilechinus acutus"
"22371","4","  8",108,43.65,-3.7666,190,185,3,"N00","Gracilechinus acutus"
"22376","4","  8",113,43.5181,-2.8984,131.5,3190,7,"N00","Gracilechinus acutus"
"22377","4","  8",114,43.5916,-2.6776,326.5,1.20048019207683,1,"N00","Gracilechinus acutus"
"22380","4","  8",117,43.393,-2.3025,101.5,25,1,"N00","Gracilechinus acutus"
"22397","4"," 23",12,42.3572,-9.3316,275,135,1,"N00","Parastichopus regalis"
"22402","4"," 23",17,42.7934,-9.3951,144.5,970,4,"N00","Parastichopus regalis"
"22405","4"," 23",20,43.0368,-9.4167,143,365,2,"N00","Parastichopus regalis"
"22408","4"," 23",23,43.203,-9.4214,169.5,355,2,"N00","Parastichopus regalis"
"22409","4"," 23",24,43.3136,-9.2785,168.5,315,2,"N00","Parastichopus regalis"
"22410","4"," 23",25,43.3694,-9.3619,275.5,115,1,"N00","Parastichopus regalis"
"22412","4"," 23",27,43.3655,-9.0693,153,305,1,"N00","Parastichopus regalis"
"22426","4"," 23",41,43.807,-8.2927,177.5,390,2,"N00","Parastichopus regalis"
"22427","4"," 23",42,43.7136,-8.3951,163.5,35,1,"N00","Parastichopus regalis"
"22431","4"," 23",46,43.455,-8.8146,151.5,385,2,"N00","Parastichopus regalis"
"22432","4"," 23",47,43.4866,-8.6249,141.5,450,2,"N00","Parastichopus regalis"
"22434","4"," 23",49,43.4447,-8.4951,99.5,215,1,"N00","Parastichopus regalis"
"22435","4"," 23",50,43.838,-7.9095,126.5,3190,17,"N00","Parastichopus regalis"
"22436","4"," 23",51,43.9198,-8.0607,184,135,1,"N00","Parastichopus regalis"
"22439","4"," 23",54,43.3679,-8.7695,92,1225,9,"N00","Parastichopus regalis"
"22440","4"," 23",55,43.392,-8.6475,103,225,1,"N00","Parastichopus regalis"
"22442","4"," 23",57,43.6135,-8.4863,154.5,60,1,"N00","Parastichopus regalis"
"22443","4"," 23",58,43.7885,-7.5382,115,730,4,"N00","Parastichopus regalis"
"22445","4"," 23",60,44.0143,-7.2895,182,1300,7,"N00","Parastichopus regalis"
"22446","4"," 23",61,43.9557,-7.2103,175,200,1,"N00","Parastichopus regalis"
"22451","4"," 23",66,43.6874,-6.266,129.5,2875,13,"N00","Parastichopus regalis"
"22452","4"," 23",68,43.7159,-6.4108,133.5,1825,11,"N00","Parastichopus regalis"
"22453","4"," 23",69,43.7752,-7.3027,137.5,125,1,"N00","Parastichopus regalis"
"22456","4"," 23",72,43.7984,-7.1193,142.5,245,1,"N00","Parastichopus regalis"
"22458","4"," 23",74,43.6198,-7.053,106,120,1,"N00","Parastichopus regalis"
"22463","4"," 23",79,43.9235,-6.6224,177,80,1,"N00","Parastichopus regalis"
"22464","4"," 23",80,43.7968,-6.5794,139,1120,6,"N00","Parastichopus regalis"
"22466","4"," 23",82,43.8469,-5.7763,173.5,35,1,"N00","Parastichopus regalis"
"22468","4"," 23",84,43.7601,-5.3821,155,725,2,"N00","Parastichopus regalis"
"22469","4"," 23",85,43.6873,-5.4947,137,220,1,"N00","Parastichopus regalis"
"22474","4"," 23",90,43.7049,-5.1851,154.5,350,1,"N00","Parastichopus regalis"
"22475","4"," 23",91,43.7278,-4.9896,180,165,1,"N00","Parastichopus regalis"
"22477","4"," 23",93,43.5773,-4.8556,141.5,510,2,"N00","Parastichopus regalis"
"22484","4"," 23",100,43.6399,-4.5703,195,130,1,"N00","Parastichopus regalis"
"22486","4"," 23",102,43.5472,-4.2695,161.5,2335,9,"N00","Parastichopus regalis"
"22492","4"," 23",108,43.65,-3.7666,190,115,1,"N00","Parastichopus regalis"
"22496","4"," 23",112,43.5926,-3.1751,271,240,1,"N00","Parastichopus regalis"
"22497","4"," 23",113,43.5181,-2.8984,131.5,6015,21,"N00","Parastichopus regalis"
"22498","4"," 23",114,43.5916,-2.6776,326.5,492.196878751501,2,"N00","Parastichopus regalis"
"22499","4"," 23",115,43.5264,-2.4509,206.5,265,1,"N00","Parastichopus regalis"
"22500","4"," 23",116,43.4613,-2.3284,136.5,185,1,"N00","Parastichopus regalis"
"22501","4"," 23",117,43.393,-2.3025,101.5,1400,5,"N00","Parastichopus regalis"
"22502","4"," 23",118,43.3692,-2.0338,97,1775,7,"N00","Parastichopus regalis"
"22503","4"," 23",119,43.3781,-2.2492,98,995,5,"N00","Parastichopus regalis"
"22504","4"," 23",120,43.4385,-2.2219,139,260,1,"N00","Parastichopus regalis"
"22573","4"," 10",68,43.7159,-6.4108,133.5,1205,2,"N00","Echinus melo"
"22585","4"," 10",80,43.7968,-6.5794,139,890,2,"N00","Echinus melo"
"22587","4"," 10",82,43.8469,-5.7763,173.5,210,3,"N00","Echinus melo"
"22604","4"," 10",99,43.5078,-4.5613,239.5,2295,2,"N00","Echinus melo"
"22606","4"," 10",101,43.7062,-4.5221,565,187.54688672168,4,"N00","Echinus melo"
"22612","4"," 10",107,43.6683,-3.7794,238,880,2,"N00","Echinus melo"
"22618","4"," 10",113,43.5181,-2.8984,131.5,330,1,"N00","Echinus melo"
"22622","4"," 10",117,43.393,-2.3025,101.5,220,1,"N00","Echinus melo"
"22652","4"," 24",25,43.3694,-9.3619,275.5,140,1,"N00","Parastichopus tremulus"
